Image,Lesion_Size,Perimeter,Compactness,BoundingBox_Area,Orientation,Solidity,Centroid_X,Centroid_Y,Asymmetry,Mean_Intensity,Mean_RGB,Mean_HSV,Color_Std,Color_Entropy,Color_Variance
train_images_1056,11076,741.4112483,4.665421416,20445,124.7719498,0.689817539,160,223,439.8410975,32.7739256,32.7739256,10.92464187,17.18063568,5.810612968,295.1742425
train_images_1057,4952,424.1492752,3.408212031,9632,9.534626007,0.701076524,365,272,392.0646196,156.2693861,156.2693861,52.08979537,42.78153127,7.311339782,1830.259418
train_images_1058,4940,303.2792176,3.60739244,6322,160.7393646,0.617374104,215,153,449.6064768,144.8378543,144.8378543,48.27928475,44.54831595,7.312657235,1984.552454
train_images_1059,3035,245.2792184,3.189561282,2856,178.7063751,0.795442497,374,278,499.8537051,104.6991763,104.6991763,34.89972543,7.859439554,4.660033803,61.7707901
train_images_106,6544,451.2447284,3.541794183,15006,46.12778091,0.587479935,380,263,349.4180924,57.1549511,57.1549511,19.05165037,20.48796116,6.272291113,419.7565525
train_images_1060,6326,386.5756814,2.80507551,9405,127.6164703,0.743706691,84,177,507.3057216,104.4478343,104.4478343,34.81594478,32.40978209,6.975234909,1050.393975
train_images_1061,3420,324.0904003,5.222359826,9440,145.5399323,0.584230697,439,194,439.990642,138.1055556,138.1055556,46.03518519,28.63338998,6.81207356,819.8710218
train_images_1062,1944,122.12489,1.600616727,1476,54.47792435,0.923987527,387,263,476.1810675,52.03960905,52.03960905,17.34653635,17.94280967,6.016285104,321.9444188
train_images_1063,1090,152.8528122,2.149418065,1700,101.1203537,0.772321422,155,251,380.9467855,55.80091743,55.80091743,18.60030581,22.0789617,6.275532048,487.4805496
train_images_1064,21052,650.9848421,2.994445172,23318,153.2029114,0.769052171,362,182,338.3986318,102.5905377,102.5905377,34.19684591,33.44647165,6.923648447,1118.666466
train_images_1065,760,148.0243857,3.733703179,2035,28.01924896,0.627688164,202,292,511.9999933,75.69868421,75.69868421,25.23289474,35.18814092,5.881272948,1238.205261
train_images_1066,1480,188.3086562,3.808136404,2128,27.22253418,0.69155389,193,333,511.9999965,94.71283784,94.71283784,31.57094595,5.531052151,3.972674421,30.59253789
train_images_1067,3060,277.1787127,2.079163771,4900,103.7845154,0.916900527,173,132,511.9999983,199.1173203,199.1173203,66.37244009,42.37391479,7.030908768,1795.548654
train_images_1068,1827,231.1787117,2.457617044,4410,34.330513,0.752882311,375,279,485.3771183,40.70662288,40.70662288,13.56887429,14.64030976,5.709258613,214.3386699
train_images_1069,1415,222.9949471,3.004653566,3843,41.69900513,0.70146471,190,301,511.9999964,71.54487633,71.54487633,23.84829211,24.41584523,6.117174191,596.1334985
train_images_107,2754,100.1837653,1.645112496,841,148.9122314,0.831335602,331,189,482.6259968,76.26906318,76.26906318,25.42302106,19.00588167,6.117577638,361.2235382
train_images_1070,897,122.1248901,2.588565549,924,102.5149155,0.748571416,151,271,463.482715,95.0780379,95.0780379,31.6926793,3.54121101,3.325717645,12.54017541
train_images_1071,2024,238.7939371,3.482509517,2183,74.81303406,0.818467332,398,251,411.0671916,110.5854743,110.5854743,36.86182477,13.24453077,5.353777157,175.4175953
train_images_1072,15179,470.1736602,2.540494784,13912,86.76862335,0.734811906,177,285,317.4406744,63.64022663,63.64022663,21.21340888,24.63751877,6.3547241,607.007331
train_images_1073,1026,236.7939372,5.087819547,3172,50.84763718,0.612002787,190,355,511.999995,95.48635478,95.48635478,31.82878493,6.704447694,4.262703746,44.94961888
train_images_1074,2093,294.8771975,3.844147219,3640,53.91888046,0.821167879,379,331,500.9918753,123.6311515,123.6311515,41.21038382,15.8979553,5.725798115,252.7449828
train_images_1075,529,105.8406194,1.851392882,880,167.3860321,0.920650078,407,235,501.3534877,99.1020794,99.1020794,33.03402647,33.10099364,6.474945799,1095.67578
train_images_1076,1542,306.5340518,5.174635221,3960,37.32864761,0.761528323,399,330,511.9999967,102.30869,102.30869,34.10289667,7.841534613,4.443196068,61.48966508
train_images_1077,13969,482.5168067,2.745820434,14043,82.53424072,0.716865869,176,284,319.4273031,64.24396879,64.24396879,21.41465626,24.01555107,6.328542036,576.746693
train_images_1078,3762,214.4507922,1.741055975,3968,131.8204803,0.864131548,156,380,503.2897382,65.53136629,65.53136629,21.84378876,15.17819723,5.82286957,230.3776711
train_images_1079,498,108.5685413,2.949653626,646,177.3439178,0.713004468,292,278,511.9999897,117.9839357,117.9839357,39.32797858,12.59437239,5.373081329,158.6182158
train_images_108,621,114.2253957,1.966443873,1240,49.44982147,0.864864851,194,296,511.9999918,48.56360709,48.56360709,16.18786903,12.17880326,5.475412965,148.3232488
train_images_1080,2670,418.3746711,5.356289545,7992,30.14071655,0.650450223,121,193,511.9999981,117.4097378,117.4097378,39.13657928,11.35764764,5.287854871,128.9961599
train_images_1081,2131,178.2670254,1.231508643,2726,68.64553833,0.972301132,155,334,511.9999976,51.21773815,51.21773815,17.07257938,21.68436357,6.112474944,470.2116234
train_images_1082,2446,177.2375882,1.492851631,2964,108.8251572,0.929503187,151,289,511.5813552,46.98160262,46.98160262,15.66053421,19.68592489,6.184062715,387.5356386
train_images_1083,21951,684.7838309,3.073820082,24700,161.6641388,0.74875875,363,187,335.922008,110.89144,110.89144,36.96381334,32.15878467,6.878382582,1034.187431
train_images_1084,7504,149.4974735,2.031429203,1764,36.02288818,0.785201787,387,261,445.3390186,110.3046375,110.3046375,36.76821251,45.58097424,7.307309705,2077.625213
train_images_1085,2859,283.36248,4.021156061,6808,124.5349045,0.614224969,98,349,488.1818801,110.0160895,110.0160895,36.67202985,9.651740232,5.167473012,93.1560895
train_images_1086,2456,317.8650051,4.940314235,6298,15.68770695,0.638110172,359,261,458.4234509,145.0256515,145.0256515,48.34188382,39.85928723,7.138577838,1588.762778
train_images_1087,873,195.8233746,4.547750982,1539,80.26483154,0.677777771,133,340,511.9999941,100.2806415,100.2806415,33.42688049,6.077416069,4.181128235,36.93498607
train_images_1088,18804,646.1147848,3.497473776,19737,22.14068222,0.666888998,394,331,422.2556901,166.6380557,166.6380557,55.54601858,31.3562727,6.93719367,983.2158374
train_images_1089,1301,140.2253953,2.519717669,1600,160.0419006,0.746843046,386,273,419.5172912,30.04688701,30.04688701,10.015629,10.63438002,5.07497393,113.0900383
train_images_109,1329,209.9655098,2.829204707,4140,30.91802597,0.659223814,180,320,511.9999961,56.01053424,56.01053424,18.67017808,25.37098484,6.330415536,643.6868717
train_images_1090,445,149.7817441,4.911379426,817,5.704716682,0.594439892,299,236,511.9999885,97.03370787,97.03370787,32.34456929,5.446469712,4.266517045,29.66403232
train_images_1091,2996,159.681239,1.606551207,2444,132.0488281,0.963754285,139,283,349.4793046,65.83444593,65.83444593,21.94481531,18.37155356,5.966679894,337.5139804
train_images_1092,979,143.7817442,1.793046524,1927,56.18756485,0.844843454,166,335,511.9999948,49.09090909,49.09090909,16.36363636,16.77158052,5.756836168,281.2859133
train_images_1093,1411,200.5512968,2.412869483,3008,121.5232849,0.762575448,182,269,438.7016269,52.58610914,52.58610914,17.52870305,22.29701394,6.276089565,497.1568304
train_images_1094,6075,287.6639942,2.21906703,6420,64.73459625,0.874208276,362,279,366.1958842,61.15604938,61.15604938,20.38534979,19.89446256,6.166310953,395.7896404
train_images_1095,7581,359.6051193,2.132109753,10989,131.9164581,0.790128508,146,269,340.0501249,55.14932067,55.14932067,18.38310689,18.96572826,6.118815062,359.6988483
train_images_1096,1426,231.3797231,3.133729585,2800,50.10484314,0.816026406,369,335,511.9999964,126.9586255,126.9586255,42.31954184,15.82558687,5.68098395,250.4491998
train_images_1097,300,94.91168725,2.86740814,651,20.19912338,0.715307562,224,303,511.9999829,113.0833333,113.0833333,37.69444444,7.846212816,4.701089302,61.56305556
train_images_1098,1371,215.3380929,2.891886117,2726,111.3317642,0.648209293,378,144,511.9999963,119.6892779,119.6892779,39.89642597,43.93277499,7.237857518,1930.088718
train_images_1099,1103,182.8944422,2.593177224,3348,42.47201538,0.812104424,378,274,484.148681,40.61740707,40.61740707,13.53913569,13.11793723,5.583849285,172.0802772
train_images_11,6033,298.4924215,2.522743899,5644,31.84125519,0.74116561,383,263,287.8673955,66.79280623,66.79280623,22.26426874,20.63680789,6.124718336,425.8778398
train_images_110,2338,208.6518018,1.917239033,3672,122.8997955,0.877184462,142,284,503.6783554,59.68049615,59.68049615,19.89349872,18.53852174,5.980486413,343.6767881
train_images_1100,1101,124.6690464,1.546995116,1209,73.12807465,0.85967741,362,253,351.0989977,15.81108084,15.81108084,5.270360279,7.17996916,4.51715131,51.55195714
train_images_1101,5078,210.6101718,1.855342765,3150,15.43921089,0.882216551,141,195,504.1354854,32.00019693,32.00019693,10.66673231,19.18781676,5.793207462,368.1723119
train_images_1102,4629,454.6589415,3.671428943,9035,167.1920929,0.793219437,404,232,375.7321228,103.6707712,103.6707712,34.55692374,5.967150215,4.551256115,35.60688169
train_images_1103,1017,131.0538228,1.607942806,1428,119.9819183,0.915455025,154,245,444.5388354,49.74926254,49.74926254,16.58308751,23.33672672,6.271342103,544.6028141
train_images_1104,635,90.66904676,1.563193615,713,1.020410538,0.88759277,407,309,511.9999919,44.07244094,44.07244094,14.69081365,17.95070537,5.815980087,322.2278232
train_images_1105,2285,177.3380933,2.585347037,1862,53.10115814,0.818604644,360,335,480.1820548,117.6035011,117.6035011,39.20116703,12.60583679,5.404103913,158.9071212
train_images_1106,2637,178.6101716,2.788191255,1537,172.1082001,0.847765355,432,291,410.0659825,99.97269625,99.97269625,33.32423208,5.859951754,3.988821849,34.33903456
train_images_1107,1363,148.4680363,1.620422107,1792,161.6483765,0.936418677,110,217,511.9999962,39.62068966,39.62068966,13.20689655,19.26577631,5.68350871,371.1701369
train_images_1108,3317,221.2375878,1.778134906,3872,164.4464111,0.933916005,138,247,385.8908641,52.35725053,52.35725053,17.45241684,22.43113374,6.206525153,503.1557607
train_images_1109,2905,243.4802285,1.686047584,4512,101.6020432,0.949923609,175,128,511.9999982,182.8134251,182.8134251,60.93780838,45.70545856,6.945641115,2088.988942
train_images_111,556,135.1959574,2.897435851,1044,27.1091671,0.794303785,196,356,511.9999908,102.7571942,102.7571942,34.25239808,6.301510214,4.352951842,39.70903098
train_images_1110,1986,208.5096663,2.671608114,2556,83.36858368,0.769002371,167,350,403.4642477,114.204431,114.204431,38.06814367,14.28262772,5.573475678,203.9934547
train_images_1111,9282,366.190905,2.319783267,10549,21.9355011,0.862230551,198,358,511.9999994,146.9820082,146.9820082,48.99400273,36.64339528,7.125729207,1342.738418
train_images_1112,1491,155.0538223,1.345412606,1904,81.32465363,0.95596638,395,306,511.9999966,52.62105969,52.62105969,17.54035323,18.55911032,6.112706059,344.4405759
train_images_1113,3738,175.5391037,1.422330842,2538,29.19231796,0.927130944,113,288,511.9999986,49.72712681,49.72712681,16.57570894,16.70514821,5.967325565,279.0619768
train_images_1114,6085,394.7178166,5.340659716,9765,132.2657471,0.413556604,154,258,421.968775,41.48479869,41.48479869,13.82826623,20.15546741,6.052220785,406.2428667
train_images_1115,2099,211.2375882,3.452456697,2436,60.9492836,0.742867456,384,362,510.0485921,104.4354455,104.4354455,34.81181515,13.4561204,5.512924039,181.0671762
train_images_1116,1389,137.3969686,1.83874871,1323,75.33259583,0.898789869,393,367,414.6868221,120.0957523,120.0957523,40.03191745,13.05998414,5.527714493,170.5631857
train_images_1117,61600,2054.53526,8.944723379,71604,174.087204,0.69925519,111,295,277.4774026,132.3369318,132.3369318,44.11231061,42.96771515,7.228629847,1846.224545
train_images_1118,704,177.0954527,3.977326327,1988,102.6681747,0.615497787,150,285,511.9999927,53.82386364,53.82386364,17.94128788,18.90384457,5.993082236,357.3553396
train_images_1119,1344,111.1543278,1.520807897,1085,74.20207977,0.896671277,163,293,480.7619012,36.07738095,36.07738095,12.02579365,17.68814576,5.833439837,312.8705003
train_images_112,744,103.7401141,2.053749746,828,80.86464691,0.80892336,354,349,509.935477,109.6357527,109.6357527,36.5452509,12.19213836,5.052611593,148.6482379
train_images_1120,4139,323.6639937,2.231671013,7560,112.1598053,0.820448054,175,133,511.9999988,182.6124668,182.6124668,60.87082226,50.67991067,7.307316274,2568.453345
train_images_1121,1784,317.1198376,6.638496672,4489,177.9807739,0.443280013,155,324,511.9999971,118.8817265,118.8817265,39.62724215,9.841457459,5.207728657,96.85428491
train_images_1122,5021,264.0071396,2.737000464,3577,74.59610748,0.797050144,355,279,369.8514233,55.3662617,55.3662617,18.45542057,21.94209143,6.313976398,481.4553764
train_images_1123,3825,314.6345569,2.290380632,7776,111.5101624,0.774923959,176,132,511.9999987,188.1623529,188.1623529,62.72078431,47.08071828,7.240954705,2216.594034
train_images_1124,5825,316.5929264,3.239697805,6192,139.2468872,0.692253618,402,230,482.0271236,98.22746781,98.22746781,32.74248927,35.33186286,6.797846017,1248.340533
train_images_1125,3257,550.0142797,7.828759392,9660,42.00065613,0.605255387,429,309,510.1135999,115.2536076,115.2536076,38.4178692,10.6331423,5.271885741,113.0637151
train_images_1126,458,103.0121924,2.022604251,714,11.85647392,0.830845755,166,151,511.9999888,102.2161572,102.2161572,34.0720524,5.099362157,4.075181698,26.0034944
train_images_1127,2839,333.605119,3.170347534,4661,110.9003601,0.839771529,330,321,511.9999982,103.2624163,103.2624163,34.42080545,8.069081355,4.919481427,65.11007391
train_images_1128,335,74.52691114,1.465983431,448,179.2644653,0.929121697,374,359,511.9999847,98.90746269,98.90746269,32.96915423,6.24431236,4.473651406,38.99143685
train_images_1129,419,135.2964633,4.929530267,666,1.039949417,0.62672321,273,279,511.9999878,101.0596659,101.0596659,33.68655529,7.960149606,4.155953561,63.36398175
train_images_113,4025,285.8233745,1.862240518,5432,89.74389648,0.837170262,365,143,511.9999987,111.1103106,111.1103106,37.03677019,39.30321379,7.191904997,1544.742614
train_images_1130,18712,793.4701228,3.878730752,32890,14.69053173,0.626597783,165,198,400.171013,83.66759299,83.66759299,27.88919766,38.88289691,6.966050036,1511.879672
train_images_1131,4286,363.663994,3.541726406,5236,173.6794586,0.808021752,422,234,408.6682212,106.8322445,106.8322445,35.61074817,6.974963289,4.706471741,48.65011288
train_images_1132,1655,102.5685414,1.324650831,1020,151.1958466,0.940476176,164,279,482.610269,18.83021148,18.83021148,6.27673716,7.527885298,4.648182697,56.66905705
train_images_1133,473,216.6934314,11.69528383,2772,57.40898514,0.41628664,385,347,511.9999892,111.2832981,111.2832981,37.0944327,9.409189657,4.850558908,88.53285001
train_images_1134,1097,165.1370825,2.106891281,2916,45.66671371,0.926675655,379,273,467.6608891,40.77848678,40.77848678,13.59282893,13.54459101,5.619214822,183.4559456
train_images_1135,16552,481.5878743,2.440967431,15912,105.6496964,0.682554727,176,283,292.5007248,24.15611406,24.15611406,8.052038022,8.109772049,4.579777531,65.76840269
train_images_1136,631,87.59797907,1.457351412,640,71.82062531,0.915846975,158,280,511.9999919,41.14896989,41.14896989,13.7163233,16.93241889,5.7356453,286.7068096
train_images_1137,342,131.3969684,5.871444599,672,2.354753256,0.50980391,315,375,511.999985,103.5877193,103.5877193,34.52923977,7.577449698,4.474632475,57.41774392
train_images_1138,100,37.21320295,1.319768503,156,43.15736008,0.927777675,214,243,511.9999488,33.72,33.72,11.24,14.57812059,5.079659728,212.5216
train_images_1139,11057,313.1787125,1.482296174,7900,154.8237915,0.95216998,377,161,486.4393592,73.13267613,73.13267613,24.37755871,34.10120699,6.775867268,1162.892318
train_images_114,4371,218.4091607,2.412487593,3432,117.9640579,0.736484902,191,154,492.0869355,88.48066804,88.48066804,29.49355601,35.07589287,6.97506886,1230.31826
train_images_1140,765,184.0660152,4.717600077,1716,126.8122253,0.657274288,146,342,511.9999933,109.2143791,109.2143791,36.40479303,9.431475729,5.053777717,88.95273442
train_images_1141,2979,334.6345565,3.281571738,7280,115.3770676,0.647163964,315,264,453.9080213,49.6700235,49.6700235,16.5566745,23.13251689,6.327469922,535.1133377
train_images_1142,111,44.384776,1.771393008,169,28.60660744,0.842857063,292,360,511.9999539,116.972973,116.972973,38.99099099,11.9943376,5.020918495,143.8641344
train_images_1143,2784,209.1370832,1.704497982,4000,25.91403198,0.958685442,168,178,511.9999982,46.03663793,46.03663793,15.34554598,21.93196002,6.086867603,481.0108703
train_images_1144,4423,255.8650049,1.855633278,5400,91.92140198,0.841450619,183,270,356.7678039,52.1390459,52.1390459,17.37968197,23.23272096,6.335592625,539.7593233
train_images_1145,3801,438.3746706,5.431571606,5974,12.79165363,0.720445239,141,238,406.9329113,109.5356485,109.5356485,36.51188284,8.671493297,4.899611193,75.19479601
train_images_1146,1438,124.0832603,1.231383832,1320,18.0202446,0.975012239,135,186,511.9999964,115.7121001,115.7121001,38.57070005,21.95128013,6.36777632,481.8586992
train_images_1147,28,22.48528123,2.366670742,45,90.87200165,0.772726921,203,325,511.9998171,64.28571429,64.28571429,21.42857143,4.912499675,3.682005795,24.13265306
