Image,Head_Area,Head_Perimeter,Head_Major_Axis,Head_Minor_Axis,Head_Aspect_Ratio,Head_Circularity,Head_Solidity,Head_Intensity_Mean,Head_Intensity_Std,Head_Intensity_Entropy,Head_BBox_Height,Head_BBox_Width,Head_to_Image_Area_Ratio,Symphysis_Area,Symphysis_Perimeter,Symphysis_Solidity,Symphysis_Circularity,Symphysis_Intensity_Mean,Symphysis_Intensity_Std,Symphysis_BBox_Height,Symphysis_BBox_Width,Head_Symphysis_Distance,Vertical_Alignment_Angle,Head_to_Symphysis_Area_Ratio
train_images_1006.png,44053,790.2396821,256.9651496,219.0383573,1.173151319,0.886477434,0.990110804,8.10323928,18.76625074,2.413130776,254,214,0.168048859,4620,304.6690476,0.977777778,0.625453705,49.3030303,40.03508276,48,116,172.0874552,80.38757418,9.535281365
train_images_1007.png,38959,755.3279938,266.4321995,187.3909995,1.421798197,0.858116995,0.989962901,32.68235838,40.93299406,4.216831428,258,182,0.148616791,5588,324.5391052,0.973519164,0.666702667,49.82408733,39.63641804,70,110,198.6330997,260.7268455,6.971904068
train_images_1008.png,40316,759.411255,250.6193863,205.2863082,1.220828492,0.878482758,0.990297463,23.58907134,27.16575693,3.986900668,248,204,0.153793335,6404,362.1248917,0.971922902,0.613683477,70.55168645,45.1523501,64,134,191.2828415,77.72109596,6.29544034
train_images_1009.png,37166,725.7544007,229.0672107,207.4804372,1.104042399,0.886699229,0.989141428,26.21616531,29.52146244,4.07482976,222,212,0.141777039,4432,312.0538239,0.957649092,0.571940167,90.89169675,57.4852021,58,114,169.5176992,72.73117532,8.385830306
train_images_101.png,36922,724.2396821,234.903603,200.8495928,1.169549751,0.88456642,0.989468042,27.25781377,32.70871938,4.169592587,229,206,0.140846252,4208,303.6396103,0.956798545,0.573546646,86.86406844,54.62958961,56,112,167.5666323,73.20288167,8.774239523
train_images_1010.png,33664,693.4701295,228.3183459,188.2997423,1.212526003,0.879670573,0.98828641,41.61017704,36.17938471,4.614001408,226,186,0.128417969,5228,329.2253967,0.967431532,0.606120236,88.25573833,47.30005581,56,124,173.4529004,74.59322504,6.439173668
train_images_1011.png,16588,482.27417,163.332013,129.5320288,1.260939105,0.896222589,0.989265267,46.33560405,31.67722572,3.669887802,162,128,0.063278198,3784,267.6396103,0.95845998,0.663835103,124.8181818,58.79270977,62,88,153.6879054,63.06120575,4.383720919
train_images_1012.png,37674,733.7544007,245.1580476,196.3829998,1.248366892,0.879326496,0.988585374,79.28903222,57.44212524,5.072191594,240,198,0.143714905,5428,324.5391052,0.964292059,0.647613113,111.1849668,56.820078,78,102,202.9605355,266.8058031,6.940677953
train_images_1013.png,28174,635.8132752,215.1940405,166.8646242,1.289632411,0.875788406,0.988700168,23.53474835,27.75171938,4.010137834,216,166,0.107475281,3868,287.9827561,0.961232604,0.586088719,64.31463289,36.61431096,50,108,154.8755074,81.71117601,7.283867613
train_images_1014.png,33399,695.3279938,240.3674445,177.1073161,1.357185215,0.868088292,0.989394792,86.81798856,53.18460651,5.135716775,236,174,0.127407074,4016,306.882251,0.951207958,0.535870718,88.45293825,55.62798232,52,118,216.5182778,64.67104746,8.316484043
train_images_1015.png,36197,729.6711396,257.2318973,179.6597496,1.431772468,0.854334813,0.989773318,22.90380418,35.64879933,4.010992894,250,176,0.138080597,5080,321.0538239,0.947938048,0.619323961,62.6023622,46.37460749,60,114,173.5048382,268.8678086,7.125393687
train_images_1016.png,41906,774.4406922,266.5633942,200.4871054,1.32957868,0.878030786,0.991013574,52.13962201,47.61955494,4.694389683,260,196,0.159858704,3448,296.7401154,0.928379106,0.492067406,82.11397912,48.8824036,46,116,161.6914219,79.84708457,12.15371226
train_images_1017.png,31004,666.8427125,228.5389394,172.9608389,1.321333359,0.876154657,0.989752594,39.13362792,22.24345376,3.920300327,224,170,0.118270874,4884,294.3259018,0.972908367,0.708481562,99.86036036,51.43200565,64,96,160.909958,87.76206362,6.348075335
train_images_1018.png,27671,629.3868684,197.4143485,179.1345423,1.10204506,0.877807654,0.986840228,26.8304362,37.16968816,4.17184743,190,178,0.105556488,3752,287.3969696,0.959100204,0.570832018,78.24147122,49.25261432,50,108,144.756313,73.43998447,7.37499998
train_images_1019.png,32894,692.4995667,236.1199072,177.664465,1.329021501,0.861960849,0.988876864,78.8882471,48.10398222,5.037652261,232,176,0.125480652,4060,304.6396103,0.952157598,0.549747364,88.14581281,52.70427997,52,116,218.8878552,67.1425439,8.101970423
train_images_102.png,26482,621.8721497,214.9052069,157.2035839,1.367050215,0.86051497,0.988134328,58.24782871,55.38516858,4.932846791,212,156,0.101020813,4608,310.2609307,0.961001043,0.601545043,85.46983507,44.1610133,60,112,156.4936053,73.83908395,5.746961793
train_images_1020.png,22723,578.0731599,203.4059479,142.619525,1.426213792,0.854495779,0.986669561,16.76217929,17.20645738,3.76901193,202,140,0.086681366,3292,260.5685425,0.956142899,0.609292347,89.67253949,43.76353334,52,92,147.6668695,79.6476381,6.902490866
train_images_1021.png,62839,946.8326112,318.1224981,252.1895213,1.261442124,0.88083125,0.991245228,36.35616417,46.69439324,4.448096013,321,254,0.239711761,4812,299.3969696,0.965877158,0.674591216,92.26849543,55.7082741,64,100,206.2700241,240.3012837,13.05881128
train_images_1022.png,37140,724.0975465,228.9015964,207.467692,1.103311957,0.890138554,0.989634683,25.62902531,28.82562784,4.050375631,220,212,0.141677856,4432,312.0538239,0.957649092,0.571940167,91.23059567,57.5998411,58,114,169.5934884,72.74019553,8.37996388
train_images_1023.png,32295,676.5828278,224.9629281,183.0215413,1.229160864,0.886549953,0.988491323,28.50877845,21.43422395,4.215865389,224,186,0.123195648,4556,309.7401154,0.968331562,0.596758574,72.21949078,40.01835489,52,116,182.6370994,89.57682971,7.088454769
train_images_1024.png,28449,648.9848481,230.46813,157.3032563,1.4651198,0.848804659,0.987469629,27.75890189,26.52672822,4.086849958,230,158,0.108524323,3624,265.9116882,0.963061387,0.644055359,69.98096026,36.11487411,52,94,160.8973772,72.14159473,7.850165541
train_images_1025.png,26566,626.5584412,220.430964,153.803232,1.433201025,0.850379656,0.987767243,33.46390123,22.24925265,3.872382931,216,152,0.101341248,3188,248.5685425,0.962560386,0.648389309,88.62860728,52.31006624,52,86,171.097175,84.9270522,8.33312419
train_images_1026.png,22967,582.0731599,205.547979,142.6359162,1.44106737,0.851841878,0.987488176,20.19523664,21.22890211,3.9452095,204,140,0.087612152,3288,260.1543289,0.95720524,0.610491412,89.03254258,45.39676033,52,92,148.9524504,81.56796853,6.985097302
train_images_1027.png,24746,596.4995667,207.7803106,151.7517737,1.369211653,0.873966141,0.989286,36.92378566,30.56196514,3.657169605,202,158,0.094398499,3012,243.9827561,0.956494125,0.635838127,96.79747676,50.20900639,58,78,166.0203255,40.84273481,8.215803426
train_images_1028.png,41780,772.666089,258.1205795,206.367301,1.250782298,0.879416471,0.990282057,26.74119196,28.47068841,3.991760945,262,206,0.159378052,2868,249.7045815,0.94435298,0.578010848,65.2597629,31.21505933,44,92,214.6387803,67.21634523,14.56764291
train_images_1029.png,37932,746.156421,260.1843705,186.7620232,1.393133101,0.856161796,0.987735333,28.35255194,34.81149745,4.068480496,252,184,0.144699097,5196,313.5391052,0.968680089,0.664194962,52.20592764,36.37755234,70,104,196.1841918,263.0465056,7.300230933
train_images_103.png,21729,563.7300141,199.9609549,138.5027799,1.443732325,0.859225758,0.988580528,31.58350591,28.15082414,4.259265025,198,138,0.082889557,2660,232.0832611,0.956146657,0.620588701,68.30864662,29.21299266,44,84,140.8809898,75.77285007,8.168796962
train_images_1030.png,26396,614.8427125,207.0957836,162.5556083,1.273999544,0.877445041,0.987356924,40.49340809,31.77021501,4.417317333,206,162,0.100692749,3112,256.7401154,0.951391012,0.593283115,87.43219794,47.77793126,48,94,156.7656906,266.084742,8.482005114
train_images_1031.png,37561,729.411255,231.9113933,207.3125157,1.118655964,0.887160281,0.989801834,26.36822768,30.782296,4.108005415,225,212,0.143283844,4232,303.6396103,0.957033017,0.576817825,89.97826087,58.18149825,56,112,169.0556702,72.88009871,8.875472569
train_images_1032.png,33811,692.5828278,230.9441171,186.7117092,1.236902098,0.885777085,0.989001667,33.38091154,25.86226708,4.365015585,230,188,0.128978729,4472,308.6396103,0.960274855,0.589940667,67.31194097,33.11467877,54,116,196.8666616,69.38085765,7.560599268
train_images_1033.png,71285,1017.317893,337.2417054,270.0115045,1.248990089,0.865554965,0.991184527,33.57801782,41.88018953,4.377445724,338,274,0.271930695,4468,301.2253967,0.955313235,0.618785115,54.58572068,32.97057032,58,108,236.290627,256.4225963,15.95456577
train_images_1034.png,21265,559.7300141,195.3408283,138.9265139,1.406072957,0.852939172,0.985448816,33.49146485,28.71962186,4.419813135,194,140,0.081119537,2532,240.5685425,0.904932094,0.549788804,80.14060032,31.64196826,54,80,142.0292896,268.9178895,8.398499177
train_images_1035.png,44001,790.9259736,257.5222124,218.3307793,1.179504793,0.883895118,0.990834985,11.82529943,26.21337312,2.858735313,254,212,0.167850494,4928,310.9116882,0.971034483,0.640628809,52.02962662,41.61809982,56,112,165.2613485,80.88213212,8.928774333
train_images_1036.png,39686,759.6955262,262.0269547,193.2999018,1.355546168,0.864108056,0.988837395,60.61490198,47.38408608,4.817648764,252,206,0.151390076,5140,325.1248917,0.96907994,0.611044082,56.22451362,34.80655625,60,120,226.7198379,56.89585888,7.721011658
train_images_1037.png,27621,633.6711396,216.9971896,162.2613813,1.337331006,0.864413232,0.987698909,30.50012672,32.27693204,4.346918473,216,162,0.105365753,4084,289.1543289,0.959135744,0.613813167,86.44000979,51.99953507,56,102,154.1612143,80.16043808,6.763222314
train_images_1038.png,33679,703.3279938,243.4697343,176.5559416,1.378994773,0.855565463,0.988639699,59.40488138,40.67137402,4.719816694,236,178,0.128475189,4144,294.9827561,0.966868875,0.598461687,60.20366795,41.76703702,50,112,223.102936,61.46510319,8.127171795
train_images_1039.png,36249,729.6711396,257.5853468,179.6744241,1.433622697,0.855562136,0.990436897,22.0459323,35.69860228,3.957035305,250,176,0.138278961,5432,334.2964646,0.945353289,0.610809887,61.71226068,45.32862113,64,116,173.387197,269.3430405,6.673232683
train_images_104.png,20690,550.5584412,193.634459,136.4754076,1.418822983,0.857755484,0.98608331,31.62281295,28.31437343,4.394210362,192,138,0.078926086,2604,237.8111832,0.95489549,0.578610481,81.30721966,37.53788867,52,82,140.1593969,89.03986595,7.945468479
train_images_1040.png,17992,516.901587,179.7860383,129.0659866,1.39297757,0.84620108,0.98754048,63.4794353,37.82046734,4.720817835,180,132,0.068634033,2532,240.6690476,0.953313253,0.549329708,86.7199842,44.95205421,46,86,155.2041436,87.583844,7.105845154
train_images_1041.png,27542,629.1858582,214.3013307,164.070907,1.306150624,0.874273737,0.989936022,37.87081548,33.9745974,4.384193173,212,162,0.105064392,3496,261.1543289,0.965479149,0.644149731,63.66561785,37.08361234,50,94,161.0548746,65.3219508,7.878146431
train_images_1042.png,37561,729.411255,231.9113933,207.3125157,1.118655964,0.887160281,0.989801834,26.69289955,29.93998621,4.100231755,225,212,0.143283844,4240,300.6396103,0.957542909,0.589499337,91.35660377,57.28578328,56,110,168.6690126,73.14665752,8.858726394
train_images_1043.png,17178,495.2447327,166.9071684,131.3191997,1.271003449,0.880121706,0.985316049,46.80894167,31.27433638,3.930236308,168,132,0.06552887,3636,259.6396103,0.95911369,0.677784825,116.1122112,57.39087651,62,84,155.16888,66.67291899,4.724422429
train_images_1044.png,27624,630.156421,212.5197897,165.7486987,1.282180666,0.874177648,0.987029692,44.75521286,38.13007348,4.665479076,212,166,0.105377197,3544,275.9827561,0.957579033,0.584708871,90.66309255,47.16619644,50,102,151.4549799,85.62533612,7.794582371
train_images_1045.png,32291,676.5828278,224.9930515,182.962094,1.229724881,0.886440147,0.989095476,31.74243597,21.62241169,4.304266226,224,186,0.123180389,4624,312.5685425,0.966555184,0.594753702,72.61029412,39.69935204,54,116,184.0653546,89.43398342,6.983347736
train_images_1046.png,39756,764.0975465,263.4866944,192.5635451,1.368310293,0.855687003,0.987972167,28.74685582,38.54385351,4.046837807,258,194,0.151657104,5320,315.4680374,0.967272727,0.671754784,51.10075188,44.43280453,68,106,197.6255279,262.1700796,7.472932317
train_images_1047.png,33821,696.2985566,231.1003293,186.6522413,1.238133094,0.876607776,0.98761863,33.90952367,36.55724621,4.178720296,228,186,0.129016876,4944,324.3319985,0.963367108,0.59062079,85.97532362,50.63426551,62,118,168.9795097,68.30387291,6.840817138
train_images_1048.png,39853,757.5533906,257.1236192,197.6352646,1.301000643,0.872658635,0.98979237,72.08867588,48.60530799,4.967873351,248,206,0.15202713,4076,297.2253967,0.960867515,0.579791986,60.75588813,39.20531932,52,112,224.5834871,61.94950997,9.777477896
train_images_1049.png,21691,570.0731599,205.1605939,134.9829247,1.519900233,0.838741728,0.987300865,13.11488636,20.03060876,3.498456897,206,132,0.082744598,3168,256.7401154,0.951351351,0.603959161,84.82386364,43.34224376,50,92,152.3236804,78.37940519,6.846906544
train_images_105.png,54614,881.6366517,285.9599434,243.7914339,1.172969563,0.882946881,0.991323604,11.07452302,21.98928364,2.884933764,284,242,0.208335876,4716,329.2253967,0.963825874,0.546760335,71.94168787,45.21419091,54,126,197.8591981,266.5083494,11.58057674
train_images_1050.png,33701,692.9848481,228.5689205,188.18554,1.214593366,0.881871229,0.988908125,40.54161598,35.3420454,4.594703908,226,184,0.128559113,4756,313.0538239,0.967256457,0.609836879,95.67325484,46.95654633,56,116,172.5753133,71.71942912,7.085996621
train_images_1051.png,38053,731.6122651,236.8289705,205.0228216,1.155134619,0.893381202,0.990989349,59.34591228,51.17796529,4.870663122,234,200,0.145160675,6348,369.6040764,0.973768983,0.583946792,102.7407057,47.85964872,56,144,157.2171922,68.8799802,5.994486443
train_images_1052.png,41648,769.3523805,256.7877716,206.7320756,1.242128288,0.884205905,0.990275103,26.21223108,28.27014319,4.053522709,258,206,0.158874512,3096,262.3969696,0.945343511,0.565058205,66.95736434,33.54453758,48,94,212.6314098,71.32242843,13.45219634
train_images_1053.png,30495,663.1858582,226.2121676,172.4244073,1.31194973,0.87130055,0.989840301,35.17996393,34.11479437,4.478907353,221,170,0.116329193,4316,301.2253967,0.964469274,0.597734234,97.52849861,52.56016504,52,114,168.1954507,71.37232577,7.065569956
train_images_1054.png,20677,559.7300141,202.7391476,130.724254,1.550891483,0.829354491,0.984290951,56.91072206,38.2496598,4.787643015,202,132,0.078876495,2544,236.6690476,0.945724907,0.570747535,81.05699686,46.39191392,46,84,163.4987797,84.9439824,8.12775154
train_images_1055.png,53823,879.7787873,290.9503806,236.6663018,1.229369648,0.87383773,0.990996465,23.14571837,30.61729518,4.069680835,292,236,0.205318451,4260,310.9827561,0.942477876,0.553537244,69.26126761,35.5963816,56,112,193.3060683,78.54604047,12.63450701
train_images_1056.png,55076,891.293506,294.2938878,239.27521,1.229938845,0.871225886,0.989863408,45.62992955,44.14853856,4.712402979,290,242,0.210098267,4424,314.3969696,0.943484752,0.562429743,64.13471971,45.09969715,60,112,196.1923037,264.1884423,12.44936706
train_images_1057.png,38609,747.6122651,257.3234595,191.219092,1.34569955,0.86805168,0.989188081,30.18565619,33.80307011,4.170991641,252,190,0.147281647,3964,290.3259018,0.963070943,0.590978855,64.07214934,38.34053733,46,112,173.9973269,83.492504,9.739909158
train_images_1058.png,33122,693.7544007,238.2754106,177.1865013,1.344771726,0.864798474,0.989129786,44.77117928,43.54466739,4.465355705,240,178,0.126350403,4660,315.8467171,0.964004965,0.587006684,79.56609442,45.93784686,54,120,208.9039022,60.21752815,7.107725307
train_images_1059.png,39395,748.5828278,250.7539034,200.4083594,1.251214728,0.883428179,0.99032177,28.55131362,36.77533698,4.116427136,246,200,0.150279999,6344,358.7106781,0.974351098,0.619561508,67.10592686,42.93697783,62,134,187.7332565,75.02183493,6.20980453
train_images_106.png,75421,1034.121933,344.9551998,279.294973,1.235092718,0.886254905,0.99120778,29.59842749,35.19132466,4.297283059,334,270,0.287708282,9048,426.1959595,0.972484953,0.62595599,62.84571176,37.10926054,88,144,213.5291707,255.4287873,8.335654279
train_images_1060.png,17880,506.27417,171.6568527,132.7717863,1.292871359,0.876608824,0.985612701,40.66504474,34.31893197,4.579954757,170,132,0.068206787,2460,224.6690476,0.954968944,0.612432857,86.86422764,45.5514143,40,84,136.67727,70.90617032,7.268292653
train_images_1061.png,21096,548.901587,185.6745942,144.9596963,1.280870381,0.87987506,0.986947368,24.5827171,30.05563169,3.988999944,184,144,0.080474854,2564,229.9116882,0.952098032,0.609545015,48.51482059,36.20202588,44,84,121.411349,79.76311819,8.227769079
train_images_1062.png,33496,698.156421,240.5386523,177.4838744,1.355270385,0.863569586,0.988636699,87.84684738,54.33240268,5.152885972,236,176,0.1277771,4016,306.882251,0.951207958,0.535870718,88.69596614,55.67668108,52,118,216.7441279,64.54103878,8.340637429
train_images_1063.png,29901,650.3574311,218.3087103,174.7075499,1.249566478,0.888364843,0.988887786,57.955152,54.30572127,4.960327543,212,172,0.114063263,4640,324.5391052,0.95473251,0.553597061,82.47025862,42.7000441,60,120,156.2669156,73.44558495,6.444181021
train_images_1064.png,37140,724.0975465,228.9015964,207.467692,1.103311957,0.890138554,0.989634683,26.50783522,30.12958314,4.071989038,220,212,0.141677856,4432,312.0538239,0.957649092,0.571940167,90.92080325,56.17272382,58,114,169.5934884,72.74019553,8.37996388
train_images_1065.png,57586,933.6366517,325.8781372,226.1189084,1.441180329,0.830177564,0.990778019,37.22687806,52.00569499,4.27083103,326,226,0.219673157,6092,339.7106781,0.964534516,0.66336318,108.8069599,55.39607761,72,116,206.4358401,250.2347795,9.45272487
train_images_1066.png,29469,646.3574311,218.0927223,172.4147123,1.264930972,0.886400047,0.989025373,59.53045573,55.48640233,4.981803063,212,170,0.112415314,4616,324.5391052,0.959467886,0.550733628,82.84987002,42.27273631,60,120,157.4422702,73.17012404,6.384098773
train_images_1067.png,21427,561.3868684,198.3609031,137.7526656,1.439978587,0.854371464,0.987874597,34.10332758,30.40872246,4.320777882,198,138,0.081737518,2664,226.4264069,0.965917331,0.652965048,67.65352853,28.91707991,44,80,142.5180301,76.87721376,8.043168138
train_images_1068.png,24069,585.6711396,199.0065072,154.1225115,1.291222757,0.88178004,0.988541153,39.79193153,29.55979187,3.764727204,198,156,0.091815948,3024,237.1543289,0.966442953,0.675662067,99.17195767,47.82153051,56,76,167.1576553,42.31136982,7.959325371
train_images_1069.png,63333,955.4945161,311.2136344,259.7093699,1.198314957,0.87173308,0.989717304,34.12630066,38.40555066,4.494702346,304,256,0.241596222,7484,399.0660172,0.962572347,0.590546568,85.13161411,46.57736198,94,130,225.4915836,248.2843886,8.462453222
train_images_107.png,31863,679.2102448,216.0422528,188.2554898,1.147601281,0.867936738,0.984854573,46.11844459,36.53295729,4.553365874,220,196,0.121547699,3720,275.3969696,0.965230929,0.616360061,77.65967742,46.11506206,60,92,158.7051507,269.0474262,8.565322558
train_images_1070.png,25442,604.4995667,208.1032808,155.7610199,1.336042018,0.874921572,0.988653144,37.96269947,30.01469755,3.8171986,204,160,0.097053528,3112,243.9827561,0.963169297,0.65694829,108.2583548,52.67077563,58,78,165.1006739,41.25833401,8.175449845
train_images_1071.png,44805,797.5533906,259.8590204,219.7722248,1.182401501,0.885149879,0.989575281,29.08365138,34.17101822,4.296179133,256,218,0.170917511,6244,360.3675324,0.963580247,0.604201009,86.59737348,42.79671695,76,122,186.1433856,259.6423809,7.17568865
train_images_1072.png,17818,522.5584412,187.0845935,122.821765,1.523220076,0.819972115,0.986108805,59.96481087,40.07048519,4.83364118,186,130,0.067970276,2420,233.0832611,0.943469786,0.559761543,79.84256198,47.65153919,44,86,151.428341,84.05472951,7.362809887
train_images_1073.png,52352,872.666089,294.5245566,227.2571196,1.295996993,0.863867114,0.989192049,47.63858114,43.03476496,4.794062492,290,228,0.199707031,4500,330.4680374,0.939457203,0.51780168,67.15733333,41.39008717,60,122,198.5172053,263.08152,11.63377775
train_images_1074.png,30058,652.4995667,216.2757071,177.7919801,1.216453604,0.887175396,0.990117926,42.08786346,29.44946024,4.140755488,212,176,0.11466217,3412,263.9827561,0.96248237,0.615272875,83.53341149,45.41898553,50,96,176.2906993,85.49870137,8.809495871
train_images_1075.png,53764,883.9797975,291.8560969,235.6479181,1.238526047,0.864603038,0.988999669,45.92247601,43.62074184,4.763293648,290,236,0.205093384,4732,341.5391052,0.917054264,0.509769359,62.13229079,41.65664054,66,122,199.2170769,260.3220284,11.36179203
train_images_1076.png,52352,872.666089,294.5245566,227.2571196,1.295996993,0.863867114,0.989192049,44.40418704,42.58557996,4.71910103,290,228,0.199707031,4620,337.6751442,0.933521924,0.509159266,63.56406926,43.41921724,60,126,198.5639948,263.5526735,11.33160171
train_images_1077.png,22967,582.0731599,205.547979,142.6359162,1.44106737,0.851841878,0.987488176,23.28693343,25.46714516,4.040584417,204,140,0.087612152,3288,260.1543289,0.95720524,0.610491412,89.83911192,45.79001786,52,92,148.9524504,81.56796853,6.985097302
train_images_1078.png,75662,1036.95036,346.3267863,278.9972431,1.241326868,0.884243238,0.990664484,39.78838783,43.24710889,4.591649533,336,270,0.288627625,8296,410.6812409,0.968253968,0.618114421,64.90501446,38.77431718,84,142,222.9094269,255.7063204,9.120298928
train_images_1079.png,33029,696.2985566,238.2727657,176.6529599,1.348818341,0.856079898,0.988270848,52.56965091,36.16934019,4.811976876,236,178,0.125995636,4196,302.1898628,0.96393292,0.577411674,95.31172545,51.02979474,50,116,216.047417,64.89653911,7.871544309
train_images_108.png,20284,544.2152955,189.7240201,136.3132172,1.391823992,0.860640895,0.98604832,23.61792546,20.69901846,4.082290486,192,136,0.077377319,3244,252.6396103,0.966051221,0.638686629,71.12823674,36.32456431,56,86,135.2543471,76.70461268,6.252774333
train_images_1080.png,33299,695.8721497,241.0138332,176.4951166,1.365555173,0.864136092,0.990717325,54.30205111,48.66083818,4.726755413,234,170,0.127025604,4528,327.1543289,0.937668254,0.531631786,92.4379417,50.52208436,50,126,159.9433534,81.30393659,7.354019418
train_images_1081.png,33542,691.8132752,228.5693804,187.2906297,1.220399379,0.880685885,0.988360786,40.71486495,35.37608996,4.595551399,226,184,0.127952576,5228,329.2253967,0.967431532,0.606120236,88.88982402,47.10555565,56,124,173.2575388,74.80534491,6.415837784
train_images_1082.png,21465,567.0437226,201.3976052,135.9643406,1.481253021,0.83889511,0.984949296,18.05310971,26.1303096,3.724984041,202,138,0.081882477,3060,245.4974747,0.961961647,0.638024318,78.0754902,48.23732608,48,88,148.937905,78.16440086,7.014705859
train_images_1083.png,46683,823.2102448,278.6295919,214.2547877,1.300459056,0.865659478,0.989612702,26.67077951,25.61929025,4.083317263,274,214,0.178081512,4988,325.9888527,0.96349237,0.589835367,78.86327185,44.8634838,64,118,203.9244733,269.7301527,9.359061729
train_images_1084.png,19641,529.1025971,173.6981094,144.3445906,1.203357166,0.881644846,0.986588306,52.93238633,30.24751197,4.568526165,170,144,0.074924469,2304,200.8406204,0.964824121,0.717776491,77.52300347,37.18928229,46,66,126.7850685,85.71596058,8.524739546
train_images_1085.png,48834,833.0681092,273.437749,227.7256956,1.200732909,0.884242009,0.991150802,25.48232789,40.95338242,3.956090363,264,226,0.186286926,4492,290.3259018,0.966645147,0.669696523,120.2230632,56.36728951,56,102,189.96754,259.9069419,10.87132678
train_images_1086.png,33509,688.9848481,225.4768423,189.752457,1.188268304,0.887057943,0.99051138,39.20922737,34.45622316,4.59424053,222,186,0.127826691,4824,318.2964646,0.966346154,0.598347573,97.04208126,50.79052815,56,120,173.5707578,75.2973883,6.946310102
train_images_1087.png,21336,556.2152955,192.4002602,141.4670649,1.360035615,0.866636571,0.987137966,31.8093832,26.16088688,4.385863841,194,140,0.081390381,2392,239.882251,0.923195677,0.522365888,79.01588629,34.38703098,58,78,143.2012652,88.7036075,8.919732404
train_images_1088.png,30600,658.8427125,226.3029668,172.3023983,1.313405709,0.885865518,0.991414223,44.02205882,19.66592563,4.214387212,222,168,0.116729736,5040,312.0538239,0.964962665,0.650401273,94.16547619,45.35672338,72,100,161.2493583,86.0009089,6.071428559
train_images_1089.png,31802,670.4406922,215.5729066,188.6608648,1.142647657,0.889085578,0.988468592,34.73756368,29.42373053,4.339348642,218,186,0.121315002,3476,268.5685425,0.960486322,0.605590909,66.60730725,43.96132887,58,90,163.976989,88.71861753,9.149021838
train_images_109.png,57226,914.2051942,309.0493608,236.5598373,1.306432027,0.860430676,0.990429049,29.46022787,41.47992622,4.07157237,312,242,0.218299866,5572,343.3675324,0.961684501,0.59388522,75.34888729,48.08557295,68,122,206.4044734,246.251663,10.27027995
