Image,Lesion_Size,Perimeter,Compactness,BoundingBox_Area,Orientation,Solidity,Centroid_X,Centroid_Y,Asymmetry,Mean_Intensity,Mean_RGB,Mean_HSV,Color_Std,Color_Entropy,Color_Variance
cju175facms5f0993a5tjikvt,73381,1948.1159952878952,4.079712984668073,132980,108.45957946777344,0.7957881609705302,222,362,334.0862620659181,181.9960480233303,176.7612960666476,115.94504026927952,55.53076872609717,6.137816327011375,3339.0764955110158
cju17bz250pgd0799u1hqkj5u,29795,1021.8935662508011,2.746338535093272,47700,164.96359252929688,0.9438526440900689,352,137,419.42930007738573,126.40543715388488,116.99281758684343,132.36174973429547,29.448250439276233,6.741342558222712,869.1499448893013
cju17g6ykn1cs0993dww6qdi8,94892,1896.2997608184814,2.996422287633321,159005,51.64320755004883,0.89984358649381,290,302,227.6029169763939,171.4582788854698,165.50295072292712,107.06919093987551,41.74361274717716,6.938452085670808,1754.9529891014624
cju17hw9hr9c5098800fu4u8e,7514,455.5289988517761,2.178189688680558,10370,87.30518341064453,0.9651791954100463,276,215,442.29331854898413,162.92068139472983,156.7248691331736,134.86207967349836,23.160998360194522,5.316121377839845,581.513065275225
cju17otoe119u0799nqcbl8n1,161374,2197.19419836998,2.370444275974911,226904,32.79286193847656,0.9495930766826473,292,306,129.92903440889307,167.58519959844833,162.6644688735484,120.95103093848245,45.25247304479072,6.338866747666278,2127.6968414735143
cju17r8il13910799dr2wme2e,3638,307.0193325281143,1.9954886252150348,5320,167.8663330078125,0.9466129414590457,411,240,455.2127530093107,100.17042330951072,99.48176653839107,106.48799706798609,32.11661523864395,6.808952408244108,1036.3604467553462
cju17v6ih0u7808783zcbg1jy,113169,1870.9688085317612,2.446731881885067,148296,179.9471893310547,0.966530411188518,201,220,269.77847287951835,157.09402751636932,153.59298630072428,129.8175678262893,38.14200972681153,5.486787160998962,1472.918198603066
cju17x0j4nfc10993y31pvlgs,168201,2050.1362042427063,1.987289456474422,240450,33.142730712890625,0.8984023443901418,255,311,165.47668562223313,141.58449117424985,138.62618731953637,127.26064648842753,52.962885731757574,6.4744299423363625,2876.2072648787594
cju17z0qongpa0993de4boim4,15905,712.1635562181473,2.4968206735705527,23680,28.96630859375,0.9541081330692315,403,344,511.99999967808867,175.42785287645395,172.75789583988265,124.7975479408991,31.12764841519164,5.069991063688731,1107.5169770422815
cju1819curo000988pd5xcqme,33031,927.0996279716492,2.0473824323806857,46920,71.97701263427734,0.9763564359369437,366,370,438.651206309633,177.91129544972904,166.82053222730164,134.8763282976598,45.54544102288346,5.291926034964721,2411.728298672196
cju183od81ff608017ekzif89,46860,931.9280551671982,2.186576929654891,40330,159.3390350341797,0.9691687360962902,476,283,340.52479719579065,109.24255228339736,106.66811068430786,100.30847915777493,35.85382950233919,7.353689449843184,1321.346655472417
cju1871y11d6r0799k6cw4yze,37937,1022.0285595655441,2.173295715954636,52628,137.02459716796875,0.9642019812528796,101,308,384.09784632836073,164.6245354139758,159.27132702462856,117.99293565648311,41.51251244947645,6.542537434210264,1738.5372268522033
cju18849rrsgr0988p90hkygb,36449,988.957492351532,2.117037423097663,44678,94.84463500976562,0.9833625333395667,287,211,223.01758615517087,198.32135312354248,191.57826003456884,120.6269582155889,38.36919494387078,4.8789972809577185,1795.4411320399329
cju18gzrq18zw0878wbf4ftw6,25020,959.040752530098,2.8788022883712654,44840,128.39720153808594,0.949366142921392,482,202,478.3373299447093,199.20451638689048,187.39600319744204,125.18126831867839,31.087425620196132,4.912472659095271,1054.6187064385263
cju18ibp219ub08783i6o98g7,5604,379.5462440252304,1.992103679173184,8214,5.796295166015625,0.9660874658506045,494,381,511.9999990863669,172.69825124910778,165.19402807518438,132.50797049726387,24.64164430879427,5.289418000375566,657.0034633116993
cju18kevfrojc0835bn90f1in,16571,778.6904661655426,2.8455802029458104,31465,62.512638092041016,0.9532027314127982,337,411,378.01363805563113,147.2952145314103,143.58053225514453,127.84366262345866,21.385750247434128,5.852129437615783,468.2291714115566
cju2yb31a8e8u0878wdashg7o,55288,1293.1727825403214,2.3871397831297907,75647,17.767786026000977,0.9687972471075895,451,274,294.0471711232008,125.65066560555636,123.05599165581441,118.459267833888,26.407502534934242,6.943528844034454,740.6979763076453
cju2ycp1u8g2r0799jslnp7cz,32124,1118.0945752859116,3.0555976511972145,50184,164.495849609375,0.9279474424112674,361,244,237.30444520068968,137.63242435562196,135.00845681318225,117.25018677624207,26.07825445068296,5.978534981499436,706.4662669387244
cju2yg5ht8i4p087800js8hp4,57690,1476.3443558216095,2.9808713814909296,80941,170.0093536376953,0.9409505480544404,429,217,351.3976078434048,185.2706014907263,179.79663142081242,118.7284913618767,32.576988769216825,5.725962082715259,1189.8170696674133
cju2yi9tz8vky0801yqip0xyl,83301,1509.6408185958862,2.157460454167016,116432,8.56867790222168,0.9767266219352195,203,180,362.53221445570495,194.34477377222362,187.6824607947884,117.44592902045993,33.221668050400005,5.600673233285914,1206.841792354284
cju2yljr0yzhw0988ecf271ly,275619,2739.742532014847,2.158990388635085,391575,77.2439956665039,0.9861628942795878,502,379,257.36536304618454,180.99614685489752,179.84232219114065,105.64916787304213,26.759250036263186,6.216179387033658,732.6809490068475
cju2yo1j1v0qz09934o0e683p,102862,1679.8834587335587,2.171157962256254,153900,23.872758865356445,0.9402398948298292,470,343,360.16503661603264,131.25453520250431,125.96615854251327,127.10322244042179,34.86643897390952,6.998811371848267,1232.644308738518
cju2ysg748ru80878sp6j0gm0,93622,1850.719026207924,2.8964915216390317,144460,4.902225494384766,0.8708511671220552,266,295,95.44423318285827,90.44115699301446,88.4584143328135,120.40253003211497,31.550425670276606,7.206741993714724,1044.0832167635515
cju2yv4imv6cz099314jveiib,35056,1019.7686750888824,2.336717572206852,46020,77.98075866699219,0.9739697204532348,372,420,414.846188836477,98.82373916020082,99.2828046554085,111.35657234139661,48.68087976899641,7.561500376967729,2417.4577204797074
cju2yw4s7z7p20988lmf2gdgd,22495,736.8498468399048,1.8944776660415497,30070,165.70570373535156,0.9802922841262445,492,187,490.37741698582914,144.1710602356079,139.63131066162853,126.90252648736755,27.237512442887226,6.136339459709063,776.3529151692318
cju2yyhsp933j0855hp32e012,50212,1218.2194657325745,2.3340837662146754,66676,178.36431884765625,0.9757024122151874,470,227,284.1787619923168,193.5854377439656,183.20135293024245,125.71919727024084,39.97009126246213,5.185367316730384,1831.5442398685875
cju2z1nxlzaj40835wj81s1iy,71421,1487.1971672773361,2.4492378192870894,105952,21.03627586364746,0.9275323970097149,283,226,147.32518444892605,116.5002310244886,114.73864829671943,119.05756943569351,26.81949294382274,6.664140016427733,719.3283703623565
cju2z2x3nvd3c099350zgty7w,18472,767.3351286649704,2.5129639788131155,25074,174.935302734375,0.9629696573464327,282,201,232.2459938110405,166.9917713295799,163.6163201963332,120.20835137866321,27.827278349856538,5.852438052434101,801.6915715488653
cju2z45kuzf6d0988nz2c819m,9743,518.7422018051147,2.168154518733602,13000,178.8223876953125,0.9667205002038658,231,272,302.9013647717322,183.26850046187005,174.55752848198708,132.38831297683808,23.499834399639656,4.371855285868043,637.8634868145273
cju2z6ez69g4u0801qwt088lw,101184,1819.4885792732239,2.5889041599424583,135694,165.4021453857422,0.937072081318961,237,204,244.0075901087121,144.03701178051867,138.5066018342821,129.22164242040904,31.47289579232279,6.4102886061342375,992.3933195358559
cju2z9vlp9j0w0801oag91sy9,21325,867.1585023403168,2.7500348501378205,39560,121.46311950683594,0.9211930058332869,238,303,374.9424617233564,120.40806565064479,115.98314966783899,127.2528487690504,27.814524918821423,7.030310168034575,820.7205912127714
cju2zblxw9848087853csbrx1,27639,939.8691798448563,2.5072703006437935,41296,167.52162170410156,0.911622689066113,371,250,324.5130430462343,145.92637215528782,142.2012856229724,126.9663880748218,26.445461455162768,6.407351656673904,704.3346387384544
cju2zdhsczmn50988z64qwg2q,42647,1049.6681687831879,2.5641175607904394,47988,177.9906768798828,0.929072136685485,487,240,311.4595633194692,135.54587661500221,133.46401075495737,107.71579868845795,31.098379383650354,6.9324429453412435,972.6491703206029
cju2zdvjn9h7r08553cp4eed5,9692,519.0264719724655,2.1692136594508207,13338,56.024436950683594,0.9710621981221753,97,210,282.3607095724714,116.5438505984317,110.83708212959141,130.00013757050488,19.01431097388138,5.384492896021019,369.36864636684135
cju2zgbj9zmrw0835nnlzxj4c,100075,1916.0571200847626,2.901285767096403,159138,113.60618591308594,0.9162102159194029,292,228,126.08015986749136,127.99564326754934,126.25073861270714,116.45260721125821,33.487065072581956,7.0983447907958555,1136.160694952913
cju2zi4l09f5807991s8do2b2,32525,901.886424779892,1.9699386931815281,42558,100.34233856201172,0.9756227913609006,300,180,290.0887316556222,151.68150653343582,147.15997950294647,125.45270817320011,24.415243179788835,6.190848190015335,607.3497232720529
cju2zjcvj9qma0801dk71hhi0,118507,1726.7606559991837,2.5977406812665227,132405,4.178650379180908,0.9584367342292603,354,279,180.3170445475527,140.0252980836575,136.33744279522168,121.88041494032701,55.807692022908405,6.817148651662404,3129.880823964171
cju2zkpdl9h7t0799ix60teqg,14357,659.8376548290253,2.38335939993141,20460,168.9175262451172,0.9683908996646632,361,204,458.29295781967477,175.22274848505955,170.65138956606532,129.22193587332544,26.72629603697366,4.774990986073328,859.6822304417516
cju2zm0axztpe0988r8s9twjr,22237,786.5899611711502,2.1817424598524413,33325,167.272216796875,0.9669023132104103,315,110,290.59459446391395,133.78378378378378,132.89226664268264,119.4813149255745,29.87608559539866,6.786546295434367,894.4182042249904
cju2zo0fwzv580988qlijd2xa,25597,793.7615343332291,2.7684698214195516,25986,159.98789978027344,0.9589886147953463,329,223,331.4588427036532,166.92577255147089,161.58428722115875,128.34591293250512,19.843292065094737,5.087038571294457,452.2859000228939
cju2zp89k9q1g0855k1x0f1xa,8338,522.5828212499619,2.566371625232185,12084,122.216552734375,0.9335758768165197,380,295,441.13792223418335,147.79815303430078,145.39601822979134,120.10729991204926,11.08666155967245,4.8584974604502795,125.9471632992744
cju2zpw4q9vzr0801p0lysjdl,9924,543.7960249185562,2.326808889795644,13433,166.63807678222656,0.9659042061354242,286,215,338.49576749446214,138.26723095525998,132.34690313045814,123.84646647857046,14.839691162166082,5.133145252783613,228.16361867321837
cju2zr3c3vwb00993jn06bbaz,14951,642.0802949666977,2.1515017103609777,21593,41.69568634033203,0.9701915117578472,293,337,310.7923213759666,163.5378235569527,157.92071879249994,122.20634071299578,18.087641434447182,5.2415650982670945,354.1615853682587
cju2zrojo9kcd0878ld2epejq,13456,680.7493418455124,2.6878837694225743,20944,178.69325256347656,0.9626043633181756,427,133,511.9999996195006,168.49673008323424,165.38188664288546,123.78507728894174,22.721220723174017,5.448557839226681,564.5947457698036
cju2zwg05a0oy0801yr73ig7g,36269,1060.052944779396,2.440828126949037,51988,12.894700050354004,0.9755811783411228,482,253,317.9018996063023,201.31660646833384,194.49466486531196,117.26893490308528,30.75958737816893,5.168510492397508,1102.2319340364731
cju2zxja9w1eh09933609ho9z,11046,585.0092277526855,2.419962623111574,16272,158.8331298828125,0.9640639046009647,370,316,478.71953605040784,142.33722614521093,138.45717906934638,113.8952863781761,26.88089726548507,6.1641775202828475,732.0021746281664
cju2zy1e49pqk0878t6ncqn12,10074,567.3107435703278,2.4975699640880284,15151,93.93104553222656,0.9469480090987644,420,422,511.999999491761,103.62437959102641,103.15783204288266,119.62414797167627,35.16568732246799,7.124144778267592,1242.3598875961325
cju300m3s04fg0988uzupuf7z,55320,1386.0012102127075,2.746144835531608,72795,81.46868133544922,0.9145896655032301,229,97,386.16572661132216,160.2890817064353,158.51144854181732,119.85057845263918,38.493745354027574,6.306761941353222,1506.5290668174928
cju302fqq9spc0878rrygyzzz,67846,1400.3027268648148,2.287697985408135,86750,1.041463017463684,0.9746506243070145,173,180,400.67399693413404,115.52636854051823,114.13872593815405,127.60627990842005,50.64080799622661,7.037283562053412,2606.794666884713
cju303j5r062k098835zxfds5,27275,811.661029458046,1.8982920333531748,38127,87.82613372802734,0.970106786226603,297,213,260.02654435929367,141.5048212648946,137.6685609532539,125.26871982890316,25.173799933238314,6.407582006610261,636.1902254041412
cju30525w04r10835ygp257sb,30361,964.6559767723083,2.406307393068466,43365,75.11231231689453,0.952740669354115,397,351,459.82358932188544,115.55894074635223,111.54274672551408,116.88017522479497,22.178380008057275,6.605621098826365,505.812552441269
cju306x7w05nb0835cunv799x,53146,1111.1240122318268,1.8344379013351542,69120,126.4919662475586,0.985536182364533,252,159,387.4633649969022,134.29023821171867,123.461884870608,143.9168015153226,22.61606659789035,6.117494238020544,514.2434189005734
cju30ajhw09sx0988qyahx9s8,90493,1642.7118859291077,3.133266601823553,122670,34.886802673339844,0.8159328066269508,508,293,303.4499463711613,149.76496524593063,143.6817764909993,120.75737349850264,31.480923649137605,6.700052125476138,999.921188396312
cju30bmab08bi0835mvlr6e0r,31146,955.928054690361,2.3074384747686287,42090,80.96636199951172,0.9657988688601772,258,180,391.7344119977736,126.80613883002633,124.44542905456024,108.806245852865,31.222777369746183,6.696995434434428,978.6589920199391
cju30df2j09dd08351ayx2t6w,35504,1067.709799528122,2.528742942429411,54858,141.05441284179688,0.9160432038107286,274,324,283.6881477344276,127.78610860748084,125.58323005858495,120.96435143458014,25.996207044636964,6.450915118767724,682.3141310074202
cju30ftgja7170855xl9bkdm0,90728,1771.3464430570602,2.7320819730762302,144377,149.86170959472656,0.9224006983359423,362,246,226.35605323314124,146.70571378185346,143.39051891367603,119.64447212179998,29.57356518534336,6.740881545629915,877.5699911493742
cju30gxjq0djk0988jytm49rs,25449,842.4305806159973,2.1858295752274355,36630,161.90687561035156,0.9768426620628584,425,258,285.04129817083526,174.6058784235137,170.2311551206989,119.06516300575005,27.12356625457441,5.729069777584294,764.84159503735
cju30ia8da2bq0799klnehml2,132393,2441.3708330392838,3.5699334701559553,240012,12.487648963928223,0.7544740839163263,383,330,260.4106259197684,137.2324896331377,129.97900946424662,121.54179601640571,50.55731138623477,7.124161834431736,2610.8753577242082
cju30j1rgadut0801vuyrsnt8,6854,467.81326937675476,2.470629927797366,10440,24.712539672851562,0.9570293924960568,225,230,440.0630282461876,131.49022468631455,124.90200369613852,141.21286839801576,35.31320007200452,6.41243764818385,1270.071341815271
cju30k2z40ds308353kdew70n,27558,847.4011441469193,2.0499975970792996,37000,15.700761795043945,0.9754347898745723,291,346,300.44096077348104,197.81003701284564,192.93382441880158,114.60837748264267,32.320517193462564,5.293869242761895,1233.239418800162
cju30lncba3ny0878jwnous8n,19945,791.70265853405,2.4675889895897263,31374,57.06873321533203,0.9461477247022338,296,170,334.5905237730807,135.23685134118827,128.07019303083482,130.0874237486421,27.4287415068853,6.784142305988969,767.9319413822959
cju30mm25a53s0799qa5wiqe8,7600,470.07315492630005,2.2601717331097193,10209,87.15863037109375,0.9658597132639855,346,376,439.7810520529197,160.28855263157894,157.01811403508773,132.0364912280702,28.1110582678246,5.150506799261573,815.5208981244228
cju30nyxe0gfb0835p256yoju,165639,2139.495718240738,2.1916581468283356,227970,118.47075653076172,0.9635404437315512,347,216,143.06968768568578,122.51429313144851,120.60184095130575,108.49881569759134,33.599430212901,7.1902685916361895,1139.7944598018473
cju30ov1oah920801mi8thuyg,8961,474.90158247947693,1.961660024069774,11696,177.44119262695312,0.9706131965090037,463,149,511.9999994286352,176.7611873674813,165.61064613324405,139.0066584830562,24.570849056024116,4.6014897816137035,692.8691411662759
cju30qbm1ad3x0855znuhpz9u,99690,1675.4986836910248,2.232010877940521,132060,161.96871948242188,0.9569923315781278,267,346,209.54559131211298,122.09617815227205,119.40595847126092,117.17220717557763,44.10698707270902,7.390980017963339,1953.9759103564447
cju30u1hbakn808019g15nb8b,18241,735.8031653165817,2.316703999526933,28512,39.07817459106445,0.9697807206894998,257,297,208.8025874629666,148.51987281399047,145.10755989254974,116.09215503535991,33.39631011018331,6.814193981174613,1116.2679941303238
cju30xqmh0ni00835ix3batv1,64897,1396.6530109643936,2.3641925125451215,107085,9.403342247009277,0.9400256274917103,189,285,276.8201919538931,183.0497095397322,174.9541838092156,131.91840917145632,32.439121995015064,4.524295318371648,1269.1427170023455
cju30ywtc0oar0835bp2en7ec,197095,2329.7526392936707,2.1819975302894528,267225,112.43731689453125,0.9860670395579477,338,641,397.8348714884784,175.74677186128517,170.24035786465072,120.49261523630737,34.742852075658895,5.912783946119341,1303.8439663352901
cju310f6val1v0855xo8tc3gu,187996,2426.833812713623,2.483820317317875,257075,105.63987731933594,0.9447184226391006,299,223,93.95808420955989,129.28659652333027,128.02041355489834,110.29024021787698,34.10839012202245,6.880892210042731,1167.5429372521673
cju3128yi0rpu0988o4oo5n8n,12732,621.0508579015732,2.3717005339617603,18290,156.99842834472656,0.9639133018293511,431,311,440.4599431036287,192.76508011310085,186.86187035291653,120.20923656927427,26.334119496094605,4.997859272134953,766.3485634531771
cju31rb7vb6110801p9rhacuw,16508,681.2762531042099,2.2056597540797696,24167,164.4123077392578,0.974255293824613,402,208,475.5260476886806,165.28428640659075,156.55746708666504,137.86877069703579,21.618315201369498,4.99580714768364,537.7411756823432
cju31t8xd17bk0835rnb893jk,1525,172.7523068189621,1.9442153833783398,1785,83.95709991455078,0.9374520265736606,445,421,511.999996642623,177.45967213114753,174.07956284153002,114.34754098360656,45.847496103292336,5.969306078269186,2177.120957735376
cju31ugmfb3dz0855xtqshki6,26187,822.9158622026443,2.0335512844386128,35024,112.29884338378906,0.9812270889098281,305,221,214.9512352636991,154.8651239164471,150.2028487417421,122.13627626939576,28.35093859829229,6.239277597193465,818.0754714464892
cju31w6goazci0799n014ly1q,41929,1211.4915441274643,2.761120812652636,62468,14.669236183166504,0.9487395144330643,115,228,361.98029994467305,124.6516492165327,120.71084452288392,114.91078569327514,31.221901313132093,6.682680016816395,975.9894305853883
cju31y80qbawn0801twwm2l5s,52043,1230.4032310247421,2.2945899029234154,78960,135.6815643310547,0.9694051826605848,326,270,196.927617509189,141.82089810349134,135.77380243260382,127.12487110017997,24.986968076547168,6.409484402778237,624.7390429915869
cju320gyvbch60801v2amdi2g,62177,1981.436843752861,4.969080814794247,118987,171.64413452148438,0.7748365589250376,419,184,351.08853750565504,113.02048989176062,111.42355962279727,116.5163216837952,29.414192608737224,6.818854525650211,868.5814440532067
cju323ypb1fbb0988gx5rzudb,119736,1829.1038037538528,2.211804703295613,157950,76.3338623046875,0.9531918768027627,276,355,217.05779379492736,114.76330426939266,112.35437685129507,102.45949700452105,41.47498582282331,7.481528673106338,1754.9157649673268
cju324q101fhe08350wae9cif,30973,1068.2539553642273,2.8930882069255137,45477,12.964337348937988,0.976998256668016,235,168,467.5494138547931,144.0323184709263,140.59746661070395,106.14733262303726,20.31616194050751,5.670025955691926,428.9250643579917
cju326h4v1gxw08352px40p7r,123631,1945.8905996084213,2.427664726498731,185761,21.48785972595215,0.9391784013756987,302,335,137.66281918469778,149.40460725869724,143.52996416756315,129.48384574526884,42.18036799533934,6.574538049897445,1821.4842344205329
cju3280wv1ir009882jze27tc,43121,1103.3077783584595,2.2273788333324256,59033,139.5603485107422,0.972756553419353,285,321,172.05389481411518,93.96913336889219,90.58296421697084,130.19466926400904,29.721352858442476,7.100610732859847,902.0664818581699
cju32a52lb9rc0799xi40qs00,113334,1730.47638630867,2.499316694815326,129184,21.893829345703125,0.9444917729799709,375,326,239.67331954756088,164.09473767801367,157.78205422321045,124.24519561649636,52.3929605349577,6.237869877695593,2797.678238733379
cju32csyfblyh080170aa3x5p,40043,1036.3544603586197,2.115848368551159,52080,74.23431396484375,0.9802586873955885,316,305,121.0346876804848,123.18967110356367,120.36615638188948,126.59688335039833,19.87930349003373,5.942384886228118,397.34543034245075
cju32fhnhbds40799broyoptc,16007,719.1929928064346,2.5289875494223515,22729,170.32106018066406,0.9411611629323072,347,223,336.92459527898757,194.51427500468546,190.6809520834635,108.54565710834844,28.75436211288962,5.854897199337313,832.8865969511967
cju32gzs6xo8x0993r8tedbpb,43439,1036.070191502571,2.2492727478885737,51714,2.474820852279663,0.9740817684995172,83,213,396.90342770392886,143.04120721011074,142.05670020028086,99.50570531856933,39.59008440950165,7.266012773292795,1568.8145557915834
cju32jcdabepz0878d0cznmfe,45345,1113.1656428575516,2.1547888841431093,62016,168.63970947265625,0.9802291954631617,431,263,285.17084567534,149.79170801631932,141.58157827029808,133.37182342779434,26.623764118735334,6.21625227856015,713.9809908951105
cju32l161bi1v07990vm376in,10235,499.74725472927094,1.9399931806116322,12403,4.9493632316589355,0.9801473392842065,585,297,380.0605760820122,153.25842696629215,149.78700537371762,113.02009444715844,32.66045847740606,6.737948187330777,1069.5849552579996
cju32phw2bv130801yj7bkouq,189692,2751.4023545980453,3.161978496389193,300096,40.04877471923828,0.8390453037720565,283,235,124.84878644724877,132.92152014845118,126.70832191130886,126.87018254152345,43.87443841299834,7.06699430501901,1935.911054726238
cju32pzh9bpw10855q4vaxfhe,17912,727.7787796258926,2.325855806106907,25245,139.86691284179688,0.9706740935907903,318,146,313.1112101869634,149.0525904421617,144.28323656394224,126.76641357748996,24.223084402299477,5.91574166688372,608.5509825636399
cju32qr9tbvsj08013pkpjenq,21541,784.8153566122055,2.2448217908347394,33150,178.15756225585938,0.9644639776648862,331,214,291.27264273187285,161.4087553966854,154.10319855159926,132.94687649907928,19.580350296677704,5.1811512723119995,429.635873227899
cju32srle1xfq083575i3fl75,20835,816.0458052158356,2.5169481964377467,30710,124.909423828125,0.9696948757767669,458,213,478.13698081202926,172.891720662347,165.43874890008797,123.38964882809375,32.36803938639298,6.120251329338268,1092.6125494812827
cju32upim1z7u0988l883nqp6,35567,1027.3250224590302,2.337906969058257,51975,47.36128234863281,0.9494403549616268,332,227,189.33505772504424,149.28830095313072,141.62899129342745,134.53950759599255,20.16609137318809,5.865894035370097,412.49694687107564
cju32zhbnc1oy0801iyv1ix6p,81418,1801.5129652023315,3.144353542508629,137025,7.661952972412109,0.85437741512195,467,280,304.2236360136304,99.88173376894544,99.94688316260941,107.19737240741195,34.97823368659626,6.950377798379054,1224.4562940097528
cju330ofbc2l30801th5g3hw6,9814,571.8965294361115,2.6053109798807244,14994,134.4384307861328,0.96335583320795,372,398,511.99999947829633,127.2323211738333,126.03725969703144,126.13507913864548,21.12519434692526,6.293653194871874,447.2159300583406
cju33231uy4gi0993qc7b1jch,17666,1167.77581346035,5.99639871996564,41829,25.055212020874023,0.6433294228277241,388,285,417.7498016428451,102.09651307596513,102.13785425865127,109.20819653571833,25.81681695696376,6.880427120804098,678.8816828313397
cju334jzo261t0835yqudnfs1,64629,1271.0062626600266,1.9791693605614458,88683,49.030784606933594,0.9619178080767244,486,263,295.9394698516239,169.2036856519519,163.78189873483007,122.73124036165395,48.99939546594894,6.164277737535333,2509.721806172284
