Image,Lesion_Size,Perimeter,Compactness,BoundingBox_Area,Orientation,Solidity,Centroid_X,Centroid_Y,Asymmetry,Mean_Intensity,Mean_RGB,Mean_HSV,Color_Std,Color_Entropy,Color_Variance
train_images_1018,1951,223.622363448143,2.314966578697998,3822,68.41888427734375,0.8213091217328756,399,363,487.3316223099353,119.15838031778576,119.15838031778576,39.71946010592858,14.470919609419719,5.41668286367104,209.40751434228818
train_images_1019,23180,710.4406864643097,3.423818637165711,25807,162.88270568847656,0.6933829827151444,371,186,318.2440033139586,104.45785159620362,104.45785159620362,34.81928386540121,32.238209461912724,6.848804164167723,1039.3021493101592
train_images_102,1718,221.52186036109924,2.8745090014490198,4355,38.83929443359375,0.6646281767875334,179,322,511.9999970197905,52.32770663562282,52.327706635622825,17.44256887854094,25.01022493071717,6.221610343547468,625.5113510850666
train_images_1020,16026,453.06096160411835,2.200364896984417,13950,100.21400451660156,0.7303000484699459,176,283,289.2579556412967,24.80263322101585,24.80263322101585,8.267544407005284,8.190446264618764,4.599692965753185,67.08341001360746
train_images_1021,584,140.2253954410553,3.009124374022742,968,104.81378936767578,0.816326517797072,357,368,511.9999912328769,74.20547945205479,74.20547945205479,24.735159817351597,6.183459828854493,4.2305951057563265,38.23517545505724
train_images_1022,529,91.01219260692596,3.1920466726634094,420,104.59374237060547,0.7335701337985744,156,358,494.5784405561732,100.27221172022685,100.27221172022685,33.42407057340895,7.046537380809407,4.274688876141476,49.65368905914429
train_images_1023,6662,372.1492747068405,3.409462798855626,7950,154.34776306152344,0.6617872849589779,369,170,461.6607618407974,111.45181627138997,111.45181627138997,37.150605423796655,43.180803746827394,7.191090133777306,1864.5818122220228
train_images_1024,18,14.242640614509583,1.5373821548190065,25,159.4595489501953,0.8399993280005377,194,256,369.77757234579315,63.72222222222222,63.72222222222222,21.24074074074074,2.744804294896806,3.0168756827823087,7.533950617283952
train_images_1025,2165,224.45079147815704,2.5405363855898595,4690,44.197242736816406,0.7370387634888427,179,322,511.9999976351039,53.659122401847576,53.659122401847576,17.886374133949193,25.499376728628643,6.340529186252516,650.2182135485281
train_images_1026,1710,233.88224959373474,2.717203397195469,3298,173.68508911132812,0.797014921407886,408,229,456.907599667207,115.43216374269007,115.43216374269007,38.47738791423002,27.660574588144183,6.581678386538531,765.1073865462878
train_images_1027,3741,296.1076455116272,1.9322436535205125,7524,129.2262725830078,0.8657396287083683,144,259,365.14728584563676,63.42635658914729,63.42635658914728,21.142118863049095,18.53106627618462,6.042149567201225,343.400417332347
train_images_1028,3984,303.07820773124695,1.8966528427426048,7040,109.08245086669922,0.9066102072298043,175,133,511.99999871485943,183.08107429718876,183.0810742971888,61.027024765729585,46.96424987493961,7.2751911028010605,2205.640766315765
train_images_1029,1186,166.5096664428711,1.978764771637853,2214,62.5335807800293,0.8386611445004803,162,337,511.999995682968,50.23693086003372,50.236930860033716,16.74564362001124,16.64727877909822,5.812457462919328,277.1318907490139
train_images_103,483,95.0121922492981,2.1670317773682624,816,59.801429748535156,0.7864768496684021,374,245,511.9999893995862,85.36438923395445,85.36438923395445,28.454796411318153,18.800459637944474,5.9856366385284385,353.45728259797926
train_images_1030,891,125.19595754146576,5.519024317068172,1380,125.60598754882812,0.43378118169325947,361,363,511.9999942536477,108.03703703703704,108.03703703703702,36.01234567901235,14.766790849200712,5.402608392241163,218.05811198403788
train_images_1031,838,104.9116872549057,2.6949736130579134,644,165.19114685058594,0.7602339003454058,205,331,510.16705835122843,113.90572792362768,113.90572792362768,37.96857597454256,9.39707163204137,4.471484070020374,88.30495525771668
train_images_1032,15957,507.7888834476471,2.1729339445840563,16968,163.6011962890625,0.8058198568026456,387,188,443.7204985625616,107.79231685153852,107.7923168515385,35.930772283846174,42.69899113513706,7.283459917557053,1823.2038439585133
train_images_1033,609,148.02438509464264,7.925633486320989,897,64.81045532226562,0.5164319127598143,381,358,483.41542720171714,100.89819376026273,100.89819376026271,33.63273125342091,11.353239160276564,5.05840746708594,128.89603943043724
train_images_1034,20486,648.1391688585281,3.472988724673008,18753,39.30677795410156,0.7611798657536832,372,264,242.0790782768334,55.62896612320609,55.62896612320609,18.542988707735365,24.93792622845631,6.416229337312025,621.9001645759294
train_images_1035,3410,217.68123936653137,1.882570241608515,3315,168.8997344970703,0.9030658209960963,135,243,379.72082000081866,51.79618768328446,51.79618768328445,17.265395894428153,21.63117489647119,6.156719404954655,467.9077274017252
train_images_1036,5571,467.0609623193741,4.721746914240889,11760,36.58601760864258,0.5642265184711073,382,266,394.17842327377775,62.54065697361335,62.54065697361335,20.846885657871116,23.798930139493766,6.335250622004342,566.3890757845048
train_images_1037,133,48.28427064418793,1.6564695671134246,221,153.45321655273438,0.8648647980799383,407,154,511.9999615037623,26.7593984962406,26.759398496240596,8.919799498746867,6.406235655772504,4.465473017245806,41.039855277290975
train_images_1038,4360,234.8944422006607,2.025706454670074,3927,177.42637634277344,0.8188515269404929,182,141,496.2642190452656,27.53967889908257,27.53967889908257,9.179892966360857,13.44215551357083,5.3602870649293,180.69154485102263
train_images_1039,74,29.313708305358887,1.1396733785025763,90,83.46098327636719,0.9677417793964871,79,192,511.99993081082016,32.87837837837838,32.87837837837838,10.95945945945946,11.620058034351407,4.92845348379042,135.02574872169467
train_images_104,920,160.2670248746872,4.150230812033823,2301,35.25948715209961,0.5706836550326344,203,291,511.9999944347827,72.14347826086957,72.14347826086957,24.047826086956523,34.69232876095554,6.075047582106988,1203.557674858223
train_images_1040,6951,262.6518015861511,2.146941327190818,3744,91.60575866699219,0.8808129490843508,169,284,392.7469423208935,57.039418788663504,57.039418788663504,19.01313959622117,20.70499367177038,6.217368907937466,428.69676294805157
train_images_1041,4116,121.49747383594513,1.3326076908902127,1330,59.01188659667969,0.942276847223123,375,152,425.67152471897106,39.4142371234208,39.4142371234208,13.138079041140266,21.40519544541706,5.999461152340995,458.18239205650326
train_images_1042,1157,181.68123924732208,2.443440896450378,1980,168.49276733398438,0.8457907093171463,383,238,464.20742900425734,102.95159896283492,102.95159896283492,34.317199654278305,8.444812430947158,4.694968993400644,71.31485699387964
train_images_1043,533,161.4385987520218,11.002554748441318,533,179.1511993408203,0.4642857028501059,190,303,511.9999903939964,98.89868667917449,98.89868667917449,32.966228893058165,5.674492659534053,3.568888439031327,32.19986694310585
train_images_1044,28,19.656854152679443,1.9217556316570714,40,162.4537811279297,0.8205123997372309,126,277,511.99981714292244,103.57142857142857,103.57142857142857,34.523809523809526,3.0169588688489823,3.012188390984406,9.102040816326532
train_images_1045,489,102.76955199241638,1.9015020258139197,798,104.43775939941406,0.9198751109287179,187,124,511.99998952965257,125.91002044989776,125.91002044989777,41.97000681663258,32.26709977378572,6.692933939421669,1041.1657278114428
train_images_1046,6276,363.22034311294556,3.373578934938787,8686,133.10813903808594,0.6686002778631427,147,273,348.34926649402604,58.50685149776928,58.50685149776928,19.50228383258976,20.331943808581325,6.207152468616128,413.3879390353084
train_images_1047,6293,436.71781611442566,3.531637093145564,7625,97.51225280761719,0.8078007503612769,140,369,511.9999991863976,104.95630065151757,104.95630065151757,34.98543355050585,10.88281032509213,5.053476561722088,118.43556057193187
train_images_1048,1749,195.48022854328156,3.5774772945457016,1755,11.052183151245117,0.7381676010580321,361,358,511.9999970726129,114.23156089193824,114.23156089193826,38.077186963979415,12.118464660520404,5.317640767883411,146.8571857282819
train_images_1049,1357,116.66904652118683,1.754140883448146,1147,114.72225189208984,0.8024691253740205,139,213,511.9999962269713,31.392041267501842,31.392041267501842,10.464013755833948,15.96379087329187,5.617670662262279,254.8426190461968
train_images_105,2786,222.79393649101257,1.939125157677528,4650,127.09115600585938,0.9035262767641327,137,282,372.69777324946955,61.46267049533381,61.46267049533381,20.487556831777937,19.518160389028182,6.039094359583187,380.9585849718287
train_images_1050,2916,295.07820773124695,2.484367821588515,7656,43.68431091308594,0.7404752403014064,174,323,511.99999824417006,44.22770919067215,44.22770919067215,14.74256973022405,18.16730660232605,5.828810328592867,330.05102918291965
train_images_1051,3979,272.2081506252289,1.527781829800695,5936,105.07136535644531,0.9531983182188236,173,135,511.9999987132445,193.847700427243,193.847700427243,64.61590014241433,43.54911231965392,7.110065931093213,1896.5251838298338
train_images_1052,447,159.19595789909363,5.307263023476316,1275,74.67987823486328,0.584615375621302,177,105,511.9999885458616,113.36017897091723,113.36017897091723,37.78672632363908,7.674154186199432,4.628956811484684,58.892642473562255
train_images_1053,14896,497.73000955581665,3.0190103882700896,14508,108.76861572265625,0.7767336733951069,129,425,405.10418877208366,124.5217508055854,124.5217508055854,41.507250268528466,56.49939696783961,7.604260622066889,3192.181857729525
train_images_1054,7362,399.102592587471,3.4046008061509117,13338,138.46315002441406,0.613344315299268,389,151,503.6544410436642,93.46903015484922,93.46903015484922,31.15634338494974,17.344682506669667,5.884322868148885,300.8380112571727
train_images_1055,3322,364.09039986133575,3.333523273338358,6785,103.64436340332031,0.8017481611306101,175,129,511.99999845875976,206.83202889825407,206.83202889825407,68.94400963275136,31.166264198963187,6.763805983419332,971.3360241195745
train_images_1056,11076,741.4112483263016,4.665421415518739,20445,124.7719497680664,0.6898175392217352,160,223,439.841097472155,32.77392560491152,32.77392560491152,10.924641868303839,17.18063568324995,5.810612967746693,295.1742424805614
train_images_1057,4952,424.1492751836777,3.4082120313556334,9632,9.534626007080078,0.7010765239070742,365,272,392.06461956368213,156.26938610662359,156.26938610662359,52.089795368874526,42.78153127462232,7.311339782191672,1830.2594182014873
train_images_1058,4940,303.27921760082245,3.6073924402869486,6322,160.73936462402344,0.617374104313482,215,153,449.606476822659,144.83785425101215,144.83785425101215,48.27928475033738,44.54831594679373,7.312657234735969,1984.5524536953565
train_images_1059,3035,245.27921843528748,3.1895612822613266,2856,178.7063751220703,0.7954424971094727,374,278,499.853705107566,104.699176276771,104.69917627677098,34.89972542559033,7.859439553541962,4.660033802798022,61.770790095779866
train_images_106,6544,451.2447284460068,3.541794182896035,15006,46.12778091430664,0.5874799350401542,380,263,349.4180923755836,57.154951100244496,57.154951100244496,19.051650366748166,20.487961160245334,6.272291113354175,419.75655250372125
train_images_1060,6326,386.5756814479828,2.8050755099639564,9405,127.61647033691406,0.7437066910907698,84,177,507.30572161349085,104.44783433449257,104.44783433449258,34.81594477816419,32.409782086861675,6.975234908659168,1050.39397491786
train_images_1061,3420,324.0904003381729,5.222359825826775,9440,145.53993225097656,0.5842306969000521,439,194,439.99064198833145,138.10555555555555,138.10555555555555,46.035185185185185,28.63338998036001,6.812073559934339,819.8710217673812
train_images_1062,1944,122.12488996982574,1.600616726720236,1476,54.47792434692383,0.9239875274269467,387,263,476.18106750935664,52.03960905349794,52.03960905349794,17.34653635116598,17.94280966786423,6.016285103916026,321.94441877720203
train_images_1063,1090,152.85281217098236,2.1494180648567753,1700,101.12035369873047,0.7723214216757016,155,251,380.94678549590105,55.80091743119266,55.80091743119266,18.600305810397554,22.078961696987374,6.275532048081627,487.48054961703565
train_images_1064,21052,650.9848420619965,2.994445171602757,23318,153.20291137695312,0.7690521710126659,362,182,338.3986317982146,102.59053771613148,102.59053771613146,34.19684590537716,33.44647164742254,6.923648446748954,1118.66646566184
train_images_1065,760,148.0243856906891,3.7337031785194785,2035,28.019248962402344,0.6276881636063419,202,292,511.999993263158,75.69868421052631,75.69868421052631,25.232894736842102,35.188140920295766,5.88127294834165,1238.205261426593
train_images_1066,1480,188.30865621566772,3.808136403599501,2128,27.2225341796875,0.6915538899528335,193,333,511.99999654054056,94.71283783783784,94.71283783783785,31.570945945945947,5.531052150596878,3.9726744213779437,30.592537892622357
train_images_1067,3060,277.17871272563934,2.0791637711096023,4900,103.78451538085938,0.9169005272313672,173,132,511.99999832679737,199.1173202614379,199.11732026143787,66.37244008714596,42.37391478559551,7.030908767538625,1795.5486542569097
train_images_1068,1827,231.17871165275574,2.457617044470863,4410,34.33051300048828,0.7528823112774317,375,279,485.37711830663864,40.70662287903667,40.70662287903667,13.568874293012223,14.64030976024217,5.709258613374312,214.33866987584216
train_images_1069,1415,222.9949470758438,3.0046535657002083,3843,41.699005126953125,0.701464709978883,190,301,511.99999638162546,71.54487632508834,71.54487632508834,23.84829210836278,24.41584523384226,6.117174191451814,596.1334984829377
train_images_107,2754,100.18376529216766,1.6451124962266024,841,148.9122314453125,0.8313356022031575,331,189,482.62599679511254,76.26906318082789,76.26906318082789,25.42302106027596,19.005881673650734,6.117577638327796,361.22353819281284
train_images_1070,897,122.12489008903503,2.588565549386946,924,102.5149154663086,0.7485714163498545,151,271,463.482715011341,95.07803790412486,95.07803790412486,31.69267930137495,3.5412110095832787,3.325717645335309,12.540175414393824
train_images_1071,2024,238.79393708705902,3.482509517164029,2183,74.81303405761719,0.8184673315422907,398,251,411.06719164492495,110.58547430830039,110.58547430830039,36.86182476943346,13.24453077041204,5.353777157096173,175.4175953283913
train_images_1072,15179,470.173660159111,2.5404947841074157,13912,86.76862335205078,0.7348119056244369,177,285,317.44067440711467,63.640226628895185,63.640226628895185,21.213408876298395,24.637518767612693,6.354724100469338,607.0073310244678
train_images_1073,1026,236.7939372062683,5.087819547355209,3172,50.84763717651367,0.6120027870760447,190,355,511.99999500974667,95.48635477582846,95.48635477582847,31.828784925276153,6.7044476935899375,4.262703746207604,44.949618876083434
train_images_1074,2093,294.8771975040436,3.8441472189644292,3640,53.918880462646484,0.821167879465475,379,331,500.99187529387535,123.63115145723842,123.63115145723843,41.210383819079475,15.897955301357763,5.725798115220584,252.74498276396946
train_images_1075,529,105.8406194448471,1.8513928820749868,880,167.3860321044922,0.9206500779990425,407,235,501.3534876870797,99.10207939508507,99.10207939508507,33.034026465028354,33.100993643320905,6.474945798793081,1095.675780175171
train_images_1076,1542,306.5340517759323,5.174635220646784,3960,37.32864761352539,0.7615283227323936,399,330,511.99999667963687,102.30869001297017,102.30869001297019,34.102896670990056,7.841534612580776,4.443196067873554,61.48966508030232
train_images_1077,13969,482.5168067216873,2.745820434461491,14043,82.53424072265625,0.7168658690923072,176,284,319.4273030858134,64.24396878803064,64.24396878803064,21.414656262676882,24.01555106570542,6.328542035608601,576.7466929895047
train_images_1078,3762,214.45079219341278,1.741055974889417,3968,131.8204803466797,0.8641315483488938,156,380,503.28973816244087,65.53136629452419,65.53136629452419,21.843788764841396,15.178197229128633,5.82286956961193,230.3776711263281
train_images_1079,498,108.56854128837585,2.949653626457556,646,177.3439178466797,0.7130044683182855,292,278,511.9999897188757,117.9839357429719,117.9839357429719,39.32797858099063,12.594372387508178,5.373081328772134,158.61821583522845
train_images_108,621,114.22539567947388,1.9664438727329787,1240,49.44982147216797,0.8648648506983645,194,296,511.9999917552336,48.56360708534621,48.56360708534621,16.187869028448738,12.178803259133637,5.475412964527415,148.3232488246841
train_images_1080,2670,418.37467110157013,5.3562895450387735,7992,30.140716552734375,0.6504502234856172,121,193,511.999998082397,117.40973782771536,117.40973782771535,39.13657927590512,11.357647637444972,5.287854870797563,128.99615985635933
train_images_1081,2131,178.26702535152435,1.2315086426008957,2726,68.64553833007812,0.9723011317599377,155,334,511.9999975973721,51.21773815110277,51.21773815110277,17.072579383700923,21.684363569522755,6.112474944246534,470.2116234152456
train_images_1082,2446,177.23758816719055,1.4928516312346969,2964,108.82515716552734,0.929503186625017,151,289,511.5813552265684,46.98160261651676,46.98160261651676,15.660534205505586,19.68592488662291,6.184062714698433,387.53563864175925
train_images_1083,21951,684.7838308811188,3.073820082320549,24700,161.6641387939453,0.7487587499622175,363,187,335.9220079559373,110.89144002551137,110.89144002551137,36.963813341837124,32.158784665601836,6.878382581801441,1034.1874311685478
train_images_1084,7504,149.49747347831726,2.031429202859208,1764,36.02288818359375,0.7852017866798047,387,261,445.3390185962966,110.30463752665246,110.30463752665246,36.768212508884154,45.58097424402998,7.3073097053116625,2077.6252130349244
train_images_1085,2859,283.36248004436493,4.021156060525489,6808,124.53490447998047,0.6142249686346155,98,349,488.1818800693183,110.01608954179783,110.01608954179783,36.67202984726594,9.651740231699252,5.167473012018066,93.15608950020192
train_images_1086,2456,317.8650051355362,4.940314234764484,6298,15.68770694732666,0.6381101719736907,359,261,458.4234509021846,145.02565146579803,145.02565146579803,48.341883821932676,39.859287230009365,7.1385778380219795,1588.7627784843874
train_images_1087,873,195.8233746290207,4.547750981908442,1539,80.26483154296875,0.6777777709315377,133,340,511.99999413516616,100.28064146620848,100.28064146620848,33.42688048873616,6.077416068685088,4.181128234788028,36.93498607191171
train_images_1088,18804,646.1147848367691,3.497473775888084,19737,22.140682220458984,0.6668889976361096,394,331,422.2556900541078,166.6380557328228,166.6380557328228,55.546018577607605,31.35627269694369,6.937193670220433,983.2158374450964
train_images_1089,1301,140.225395321846,2.519717668632564,1600,160.04190063476562,0.7468430457385082,386,273,419.517291164356,30.046887009992314,30.046887009992314,10.01562900333077,10.634380017154854,5.074973929700991,113.09003834926246
train_images_109,1329,209.96550977230072,2.8292047069683144,4140,30.918025970458984,0.6592238136139085,180,320,511.99999614747935,56.01053423626787,56.01053423626788,18.670178078755956,25.370984839450376,6.330415536289642,643.6868717236209
train_images_1090,445,149.7817441225052,4.9113794259531875,817,5.704716682434082,0.5944398921596094,299,236,511.9999884943823,97.03370786516854,97.03370786516854,32.344569288389515,5.446469711579385,4.266517044858058,29.66403231915162
train_images_1091,2996,159.6812390089035,1.6065512067040308,2444,132.048828125,0.9637542849007685,139,283,349.4793045745016,65.83444592790387,65.83444592790387,21.94481530930129,18.371553564335173,5.966679893697342,337.51398036723646
train_images_1092,979,143.78174424171448,1.793046523974856,1927,56.187564849853516,0.8448434544673715,166,335,511.9999947701737,49.09090909090909,49.09090909090909,16.363636363636363,16.771580523897267,5.756836167758269,281.2859132695701
train_images_1093,1411,200.5512968301773,2.412869482760509,3008,121.52328491210938,0.7625754483324205,182,269,438.7016269404562,52.58610914245216,52.58610914245216,17.528703047484054,22.297013935317548,6.276089565341945,497.15683043174494
train_images_1094,6075,287.6639941930771,2.2190670297311246,6420,64.7345962524414,0.8742082755215546,362,279,366.195884170871,61.15604938271605,61.15604938271605,20.38534979423868,19.894462555186085,6.166310953317083,395.78964035970125
train_images_1095,7581,359.6051193475723,2.132109753327642,10989,131.9164581298828,0.7901285081605492,146,269,340.0501248647275,55.149320670096294,55.149320670096294,18.3831068900321,18.9657282566519,6.118815062071271,359.6988483051643
train_images_1096,1426,231.379723072052,3.133729584862459,2800,50.10484313964844,0.8160264056661081,369,335,511.9999964095372,126.9586255259467,126.95862552594672,42.319541841982236,15.82558687044024,5.680983949861467,250.4491997938505
train_images_1097,300,94.9116872549057,2.8674081404556206,651,20.19912338256836,0.7153075617937751,224,303,511.99998293333397,113.08333333333333,113.08333333333333,37.69444444444444,7.846212816101509,4.7010893017380395,61.56305555555556
train_images_1098,1371,215.33809292316437,2.891886117199546,2726,111.3317642211914,0.6482092931256831,378,144,511.99999626549965,119.68927789934355,119.68927789934355,39.89642596644785,43.93277498639477,7.237857518353484,1930.0887180051932
train_images_1099,1103,182.8944422006607,2.5931772244437603,3348,42.472015380859375,0.81210442395487,378,274,484.14868101406455,40.61740707162285,40.61740707162285,13.53913569054095,13.117937232262483,5.583849284825402,172.0802772295783
train_images_11,6033,298.4924215078354,2.522743899485065,5644,31.84125518798828,0.7411656098597953,383,263,287.86739551157405,66.79280623238853,66.79280623238853,22.26426874412951,20.6368078889621,6.124718335558031,425.8778398459283
train_images_110,2338,208.6518018245697,1.9172390325932473,3672,122.89979553222656,0.8771844617612404,142,284,503.6783554162602,59.68049615055603,59.68049615055603,19.89349871685201,18.53852173502406,5.980486413157447,343.67678811995955
train_images_1100,1101,124.66904640197754,1.5469951159287296,1209,73.1280746459961,0.8596774101109956,362,253,351.09899771935517,15.811080835603997,15.811080835603997,5.270360278534666,7.179969160269498,4.5171513099558425,51.551957142421095
train_images_1101,5078,210.61017179489136,1.855342765408335,3150,15.439210891723633,0.8822165505114001,141,195,504.1354854191897,32.00019692792438,32.00019692792438,10.666732309308125,19.187816756865583,5.793207461842132,368.17231189505156
train_images_1102,4629,454.6589415073395,3.671428943071153,9035,167.1920928955078,0.7932194373847581,404,232,375.7321227571136,103.67077122488658,103.67077122488656,34.55692374162886,5.967150215203486,4.551256115141136,35.606881690803014
train_images_1103,1017,131.0538227558136,1.6079428059978882,1428,119.98191833496094,0.9154550251431877,154,245,444.53883535360046,49.749262536873154,49.749262536873154,16.58308751229105,23.336726722209402,6.27134210281517,544.6028141070823
train_images_1104,635,90.66904675960541,1.563193615138421,713,1.0204105377197266,0.8875927701464948,407,309,511.999991937008,44.07244094488189,44.07244094488189,14.690813648293963,17.950705367078097,5.815980086674033,322.2278231756464
train_images_1105,2285,177.33809328079224,2.5853470368367195,1862,53.101158142089844,0.8186046442401299,360,335,480.18205479132575,117.60350109409191,117.6035010940919,39.20116703136397,12.605836791802139,5.404103912507263,158.90712122155242
train_images_1106,2637,178.61017155647278,2.7881912548289196,1537,172.1082000732422,0.8477653552349594,432,291,410.0659825177626,99.97269624573379,99.97269624573379,33.32423208191126,5.859951753904942,3.988821848662834,34.33903455809361
train_images_1107,1363,148.46803629398346,1.6204221066172133,1792,161.64837646484375,0.9364186770205997,110,217,511.99999624358037,39.62068965517241,39.62068965517241,13.206896551724137,19.26577631107736,5.683508710486085,371.1701368684696
train_images_1108,3317,221.23758780956268,1.7781349061719767,3872,164.4464111328125,0.9339160053979279,138,247,385.8908640763013,52.357250527585165,52.357250527585165,17.45241684252839,22.431133735607315,6.206525152750324,503.1557606647005
train_images_1109,2905,243.48022854328156,1.6860475838033957,4512,101.60204315185547,0.9499236090649342,175,128,511.9999982375215,182.8134251290878,182.8134251290878,60.9378083763626,45.70545855769316,6.945641115114686,2088.988941969007
train_images_111,556,135.19595742225647,2.8974358512183866,1044,27.109167098999023,0.7943037849002565,196,356,511.9999907913671,102.75719424460432,102.75719424460432,34.25239808153477,6.301510213961215,4.352951841510696,39.70903097665752
train_images_1110,1986,208.5096663236618,2.6716081143849153,2556,83.36858367919922,0.7690023707303897,167,350,403.46424771669564,114.20443101711984,114.20443101711983,38.06814367237328,14.282627723438324,5.573475677974603,203.993454686329
train_images_1111,9282,366.19090497493744,2.319783266720711,10549,21.935501098632812,0.8622305513360252,198,358,511.99999944839476,146.98200818789053,146.98200818789053,48.994002729296845,36.64339528407818,7.125729207242751,1342.7384179452033
train_images_1112,1491,155.05382227897644,1.3454126061987637,1904,81.32465362548828,0.9559663801279571,395,306,511.9999965660631,52.62105969148222,52.62105969148222,17.540353230494073,18.559110321872335,6.11270605887887,344.44057593942824
train_images_1113,3738,175.53910374641418,1.4223308424328898,2538,29.192317962646484,0.9271309441939718,113,288,511.9999986302835,49.72712680577849,49.72712680577849,16.575708935259495,16.70514821296076,5.967325564510512,279.0619768169861
