Image,Head_Area,Head_Perimeter,Head_Major_Axis,Head_Minor_Axis,Head_Aspect_Ratio,Head_Circularity,Head_Solidity,Head_Intensity_Mean,Head_Intensity_Std,Head_Intensity_Entropy,Head_BBox_Height,Head_BBox_Width,Head_to_Image_Area_Ratio,Symphysis_Area,Symphysis_Perimeter,Symphysis_Solidity,Symphysis_Circularity,Symphysis_Intensity_Mean,Symphysis_Intensity_Std,Symphysis_BBox_Height,Symphysis_BBox_Width,Head_Symphysis_Distance,Vertical_Alignment_Angle,Head_to_Symphysis_Area_Ratio
train_images_1018.png,27671,629.3868683519033,197.4143484601684,179.13454230188634,1.1020450601147904,0.8778076541956529,0.9868402282453638,26.83043619674027,37.16968816306362,4.17184742983982,190,178,0.10555648803710938,3752,287.39696961967,0.9591002044989775,0.5708320178786686,78.24147121535181,49.2526143203377,50,108,144.75631303132417,73.43998446690844,7.374999980343817
train_images_1019.png,32894,692.4995667241114,236.11990721137295,177.6644650359544,1.3290215005762338,0.8619608486627794,0.9888768638768639,78.88824709673497,48.10398221575747,5.037652261453843,232,176,0.12548065185546875,4060,304.6396103067893,0.9521575984990619,0.549747363507173,88.14581280788177,52.70427997206214,52,116,218.88785521090458,67.14254390394757,8.10197042339416
train_images_102.png,26482,621.8721497261419,214.9052068721426,157.2035838829842,1.3670502153539128,0.8605149703165835,0.9881343283582089,58.24782871384337,55.38516857676094,4.932846790939647,212,156,0.10102081298828125,4608,310.2609306503489,0.9610010427528676,0.6015450434385843,85.46983506944444,44.161013299496126,60,112,156.49360526678734,73.83908395174132,5.746961793083851
train_images_1020.png,22723,578.0731598529186,203.405947857527,142.6195249941292,1.4262137922823828,0.8544957788937034,0.9866695614415979,16.762179289706467,17.206457381803148,3.7690119295588236,202,140,0.08668136596679688,3292,260.5685424949238,0.9561428986349114,0.6092923467614014,89.67253948967193,43.76353333928222,52,92,147.66686949718874,79.64763810104705,6.902490866031315
train_images_1021.png,62839,946.8326112068523,318.12249810687365,252.18952131936194,1.261442124272863,0.8808312496093423,0.9912452282550399,36.35616416556597,46.69439323838425,4.448096013085357,321,254,0.23971176147460938,4812,299.39696961967,0.9658771577679647,0.6745912164008014,92.26849542809643,55.708274096877396,64,100,206.2700240614205,240.3012837047754,13.058811277932646
train_images_1022.png,37140,724.097546470558,228.90159636999556,207.46769199487943,1.1033119573264716,0.8901385536167056,0.9896346825121906,25.629025309639204,28.82562784101235,4.05037563074797,220,212,0.1416778564453125,4432,312.0538238691624,0.9576490924805532,0.5719401674861601,91.23059566787003,57.599841101269426,58,114,169.59348844202853,72.74019552999641,8.379963880009107
train_images_1023.png,32295,676.5828278447966,224.96292814022326,183.0215412670813,1.2291608642959069,0.8865499529983399,0.9884913225796578,28.508778448676267,21.434223950974946,4.215865388524878,224,186,0.12319564819335938,4556,309.7401153701776,0.9683315621679065,0.5967585744466032,72.21949078138718,40.01835488962686,52,116,182.63709939735153,89.57682970549348,7.0884547693405295
train_images_1024.png,28449,648.98484809835,230.4681300085045,157.3032562733163,1.465119799916064,0.8488046585565001,0.9874696286011801,27.75890189461844,26.52672822282407,4.0868499579827775,230,158,0.10852432250976562,3624,265.9116882454314,0.9630613871910709,0.6440553591429085,69.98096026490066,36.114874106471625,52,94,160.89737722582925,72.14159473309948,7.850165541252302
train_images_1025.png,26566,626.5584412271571,220.4309639956518,153.80323197883646,1.4332010246310893,0.8503796556534915,0.9877672429819669,33.463901227132425,22.24925264906383,3.872382931400421,216,152,0.10134124755859375,3188,248.5685424949238,0.9625603864734299,0.6483893086021703,88.62860727728983,52.31006624215525,52,86,171.097175030829,84.9270522022245,8.333124189670249
train_images_1026.png,22967,582.0731598529185,205.54797904076312,142.6359162244448,1.4410673697825822,0.8518418775253311,0.9874881761114456,20.19523664388035,21.228902105877435,3.94520949986491,204,140,0.08761215209960938,3288,260.1543289325507,0.9572052401746725,0.6104914121277545,89.03254257907543,45.39676032686492,52,92,148.95245036934912,81.5679685293508,6.98509730235676
train_images_1027.png,24746,596.4995667241114,207.78031064913455,151.75177370312886,1.369211653258811,0.8739661407539976,0.9892859998400896,36.923785662329266,30.56196513501002,3.657169605400545,202,158,0.09439849853515625,3012,243.9827560572969,0.9564941251190854,0.6358381265261216,96.79747675962815,50.2090063921498,58,78,166.02032552188533,40.84273481167662,8.215803425578342
train_images_1028.png,41780,772.6660889654818,258.120579486121,206.36730095200556,1.2507822982979684,0.8794164705949448,0.9902820573595639,26.74119195787458,28.47068840649779,3.9917609451491107,262,206,0.1593780517578125,2868,249.70458146424488,0.9443529799143892,0.5780108484997134,65.25976290097628,31.215059326036734,44,92,214.6387802588782,67.2163452267105,14.56764290597056
train_images_1029.png,37932,746.1564209736038,260.18437047643204,186.7620231651149,1.3931331013429533,0.8561617960092903,0.9877353331770955,28.352551935041653,34.81149744547945,4.068480496173893,252,184,0.1446990966796875,5196,313.5391052434009,0.9686800894854586,0.6641949619776014,52.20592763664357,36.37755233607744,70,104,196.18419184430866,263.0465055843947,7.300230932832505
train_images_103.png,21729,563.7300141024109,199.96095487404097,138.50277992634068,1.4437323246729203,0.8592257575334724,0.9885805277525023,31.58350591375581,28.150824144584213,4.259265025240309,198,138,0.08288955688476562,2660,232.08326112068522,0.9561466570812365,0.6205887006399903,68.30864661654135,29.212992662847242,44,84,140.88098978670968,75.77285007428412,8.16879696177144
train_images_1030.png,26396,614.842712474619,207.09578359863738,162.55560834804677,1.2739995436837253,0.8774450413014413,0.9873569237674871,40.49340809213517,31.770215014901076,4.417317333330392,206,162,0.1006927490234375,3112,256.7401153701776,0.9513910119229594,0.5932831147967536,87.43219794344473,47.77793126272915,48,94,156.7656905859519,266.0847419579951,8.482005114132374
train_images_1031.png,37561,729.4112549695428,231.91139332006406,207.31251566509764,1.1186559643516407,0.8871602805221539,0.989801834088753,26.36822768296904,30.78229599769175,4.108005414683499,225,212,0.14328384399414062,4232,303.6396103067893,0.9570330167345092,0.5768178245061135,89.97826086956522,58.18149825431773,56,112,169.05567018786724,72.88009871182862,8.875472568819772
train_images_1032.png,33811,692.5828278447966,230.94411714278888,186.711709197553,1.2369020977115806,0.8857770854863596,0.9890016673004358,33.380911537665256,25.862267078272936,4.365015585203181,230,188,0.12897872924804688,4472,308.6396103067893,0.9602748550569036,0.5899406670945451,67.31194096601074,33.11467876554128,54,116,196.86666164476796,69.38085764827659,7.560599267529966
train_images_1033.png,71285,1017.3178925810907,337.2417053985943,270.0115044616834,1.2489900887039815,0.8655549653371534,0.9911845270373615,33.57801781580978,41.88018952927038,4.3774457243671065,338,274,0.2719306945800781,4468,301.2253967444162,0.9553132349796878,0.6187851152593872,54.58572068039391,32.97057032058109,58,108,236.29062702999553,256.42259628578336,15.95456576554484
train_images_1034.png,21265,559.7300141024109,195.34082826737512,138.9265138553493,1.4060729574632167,0.8529391717687256,0.9854488159784976,33.491464848342346,28.719621864354448,4.419813135285035,194,140,0.08111953735351562,2532,240.5685424949238,0.9049320943531094,0.5497888036963438,80.14060031595577,31.641968264392762,54,80,142.02928964496635,268.9178894747199,8.398499176941156
train_images_1035.png,44001,790.9259735953042,257.52221235195407,218.33077929015712,1.1795047926552968,0.8838951179688277,0.9908349846874437,11.825299425013068,26.213373120564782,2.858735313348927,254,212,0.16785049438476562,4928,310.9116882454314,0.9710344827586207,0.6406288093445439,52.02962662337662,41.61809982382896,56,112,165.26134849361858,80.88213212299993,8.928774332530896
train_images_1036.png,39686,759.6955262170047,262.0269546953875,193.2999017922706,1.3555461679515626,0.8641080564830099,0.9888373947276623,60.614901980547295,47.384086082174086,4.817648764378084,252,206,0.15139007568359375,5140,325.12489168102786,0.969079939668175,0.6110440815245562,56.224513618677044,34.80655625319559,60,120,226.7198379352419,56.8958588795154,7.721011658130328
train_images_1037.png,27621,633.6711395993652,216.99718963709293,162.26138129357685,1.3373310058982761,0.8644132323698769,0.9876989093509745,30.50012671518048,32.276932043100544,4.346918473066157,216,162,0.10536575317382812,4084,289.1543289325507,0.9591357444809769,0.613813167057667,86.4400097943193,51.9995350650104,56,102,154.16121432101036,80.16043807801947,6.763222314487702
train_images_1038.png,33679,703.3279938488575,243.46973425707031,176.55594155536403,1.3789947725479172,0.855565462904785,0.9886396994070334,59.40488138008848,40.6713740243514,4.719816693555515,236,178,0.12847518920898438,4144,294.9827560572969,0.9668688754083061,0.5984616874117005,60.20366795366795,41.76703701960445,50,112,223.1029359901266,61.46510319054886,8.127171795059914
train_images_1039.png,36249,729.6711395993651,257.5853467596647,179.6744240505029,1.433622697190534,0.8555621358658352,0.9904368971829831,22.045932301580734,35.698602276481495,3.9570353047491666,250,176,0.13827896118164062,5432,334.29646455628165,0.945353289244692,0.6108098866960051,61.712260677466865,45.32862112837616,64,116,173.38719698723116,269.3430405125713,6.673232682854874
train_images_104.png,20690,550.5584412271571,193.63445904433837,136.47540760039666,1.418822982548438,0.8577554838951121,0.9860833095033839,31.62281295311745,28.314373425843655,4.394210362428345,192,138,0.07892608642578125,2604,237.81118318204307,0.9548954895489549,0.5786104813768821,81.30721966205837,37.53788867382451,52,82,140.1593968660853,89.03986594661188,7.945468479472087
train_images_1040.png,17992,516.9015869776647,179.78603830558626,129.06598659493753,1.3929775699933515,0.8462010801803591,0.9875404797189747,63.479435304579816,37.82046733733499,4.720817834982596,180,132,0.068634033203125,2532,240.66904755831214,0.9533132530120482,0.5493297083423246,86.71998420221169,44.952054207700066,46,86,155.20414359289418,87.58384400396622,7.105845153610406
train_images_1041.png,27542,629.1858582251267,214.30133066042188,164.0709069855806,1.3061506243623653,0.8742737370940342,0.9899360218532097,37.8708154818096,33.9745974003608,4.384193172698828,212,162,0.10506439208984375,3496,261.1543289325507,0.9654791494062414,0.6441497307513298,63.66561784897025,37.083612339656334,50,94,161.05487456421645,65.32195079944537,7.878146430554501
train_images_1042.png,37561,729.4112549695428,231.91139332006406,207.31251566509764,1.1186559643516407,0.8871602805221539,0.989801834088753,26.692899550065228,29.939986206673552,4.100231755064915,225,212,0.14328384399414062,4240,300.6396103067893,0.957542908762421,0.5894993369219125,91.35660377358491,57.28578327617506,56,110,168.66901262456915,73.14665752190666,8.858726394201117
train_images_1043.png,17178,495.2447327281724,166.90716840427459,131.31919965876813,1.2710034490611195,0.8801217061530376,0.9853160490994608,46.808941669577365,31.274336381628935,3.930236308232954,168,132,0.06552886962890625,3636,259.6396103067893,0.959113690319177,0.6777848251738365,116.11221122112211,57.390876508208954,62,84,155.16887999084346,66.67291899375422,4.7244224292507635
train_images_1044.png,27624,630.1564209736038,212.51978971088948,165.74869867916155,1.2821806661689434,0.8741776477896347,0.9870296923571659,44.75521285838401,38.13007347533503,4.6654790758876405,212,166,0.105377197265625,3544,275.9827560572969,0.9575790326938666,0.5847088705155523,90.66309255079007,47.16619644193113,50,102,151.4549798772227,85.62533612374605,7.794582370782781
train_images_1045.png,32291,676.5828278447966,224.9930514708195,182.96209397783758,1.2297248806128354,0.8864401465325715,0.9890954758477042,31.742435972871696,21.622411689029867,4.304266226276207,224,186,0.12318038940429688,4624,312.5685424949238,0.9665551839464883,0.5947537022107486,72.61029411764706,39.699352042397315,54,116,184.0653545647064,89.43398341512011,6.983347735762656
train_images_1046.png,39756,764.097546470558,263.4866944400273,192.56354506666216,1.3683102929254332,0.8556870031390835,0.9879721669980119,28.746855820505083,38.543853513247846,4.046837806820934,258,194,0.1516571044921875,5320,315.46803743153544,0.9672727272727273,0.6717547844378031,51.100751879699246,44.43280452980573,68,106,197.6255278730933,262.1700795531008,7.472932316780203
train_images_1047.png,33821,696.2985565973347,231.10032932687332,186.6522413024214,1.2381330935700068,0.876607775733662,0.987618630457001,33.90952366872653,36.55724620986548,4.178720296452012,228,186,0.12901687622070312,4944,324.3319984622144,0.9633671083398285,0.5906207895696411,85.97532362459548,50.634265512516855,62,118,168.97950974650016,68.30387291452763,6.840817138266956
train_images_1048.png,39853,757.5533905932738,257.1236191875118,197.63526455511246,1.3010006425538698,0.8726586353458747,0.9897923703556527,72.08867588387324,48.605307988487944,4.967873351084191,248,206,0.15202713012695312,4076,297.2253967444162,0.9608675153229609,0.5797919863779484,60.755888125613346,39.205319317955684,52,112,224.58348709767478,61.94950997099511,9.777477895541026
train_images_1049.png,21691,570.0731598529185,205.16059387222188,134.9829247249806,1.519900232501419,0.8387417284269918,0.9873008648156577,13.114886358397492,20.030608755918426,3.4984568968884218,206,132,0.08274459838867188,3168,256.7401153701776,0.9513513513513514,0.6039591605643044,84.82386363636364,43.342243758189454,50,92,152.3236804427408,78.37940518827745,6.846906544043855
train_images_105.png,54614,881.6366517139589,285.95994342332966,243.79143386912446,1.1729695631846813,0.8829468813916617,0.9913236041530531,11.074523016076464,21.989283641654673,2.8849337638912855,284,242,0.20833587646484375,4716,329.2253967444162,0.9638258736971184,0.5467603350923551,71.94168787107718,45.2141909076118,54,126,197.85919806401685,266.50834939898107,11.580576735410144
train_images_1050.png,33701,692.98484809835,228.56892048964264,188.18553995272387,1.2145933656811796,0.8818712285323774,0.9889081252384166,40.54161597578707,35.34204539640872,4.594703907776212,226,184,0.12855911254882812,4756,313.05382386916233,0.967256457189343,0.6098368788348879,95.67325483599663,46.95654632795305,56,116,172.57531327879747,71.71942912326946,7.08599662092936
train_images_1051.png,38053,731.6122650963194,236.82897052675074,205.02282158386555,1.15513461938445,0.8933812017723581,0.9909893486809552,59.34591228024072,51.17796529286817,4.870663121848265,234,200,0.14516067504882812,6348,369.6040764008565,0.9737689829728486,0.5839467923366226,102.74070573408947,47.859648723741536,56,144,157.21719217730922,68.87998020462885,5.994486442982851
train_images_1052.png,41648,769.3523804664972,256.7877715936325,206.7320755737713,1.2421282883154539,0.8842059051722516,0.9902751028366265,26.212231079523626,28.270143193730185,4.053522709245868,258,206,0.15887451171875,3096,262.39696961967,0.9453435114503816,0.5650582052151555,66.95736434108527,33.5445375819138,48,94,212.63140976062851,71.32242842607786,13.452196338978693
train_images_1053.png,30495,663.1858582251266,226.21216759096453,172.4244072580349,1.3119497295585212,0.8713005500727937,0.9898403012204622,35.17996392851287,34.11479437445034,4.478907353410993,221,170,0.11632919311523438,4316,301.2253967444162,0.9644692737430167,0.5977342339882532,97.52849860982391,52.56016504192239,52,114,168.19545067940453,71.37232577252132,7.0655699558258345
train_images_1054.png,20677,559.7300141024109,202.73914764954628,130.72425400157815,1.5508914829086262,0.829354491166797,0.9842909506355024,56.910722058325675,38.249659801994405,4.787643014500398,202,132,0.07887649536132812,2544,236.66904755831214,0.945724907063197,0.5707475354946164,81.05699685534591,46.391913921201535,46,84,163.49877967626563,84.94398239963067,8.127751540378334
train_images_1055.png,53823,879.7787873376899,290.9503805928976,236.6663018373866,1.2293696484897672,0.8738377295904796,0.9909964648696421,23.145718373186185,30.617295176520507,4.069680835439135,292,236,0.20531845092773438,4260,310.9827560572969,0.9424778761061947,0.5535372436116813,69.2612676056338,35.59638159713917,56,112,193.30606825272264,78.54604046730458,12.634507012595055
train_images_1056.png,55076,891.2935059634513,294.2938877882704,239.27520998828837,1.229938845329136,0.8712258861059125,0.9898634076204169,45.629929551891934,44.1485385573857,4.712402979382252,290,242,0.2100982666015625,4424,314.39696961967,0.9434847515461718,0.5624297431796245,64.13471971066907,45.099697147987996,60,112,196.19230367934057,264.1884423050701,12.449367060467074
train_images_1057.png,38609,747.6122650963196,257.3234595081607,191.2190919776318,1.3456995501331324,0.8680516799624175,0.9891880812687351,30.185656194151623,33.803070110920906,4.1709916410542505,252,190,0.14728164672851562,3964,290.3259018078045,0.9630709426627794,0.5909788551196341,64.07214934409687,38.34053732964236,46,112,173.9973269398745,83.49250400473036,9.739909158072882
train_images_1058.png,33122,693.7544007200504,238.27541056371305,177.18650131443545,1.3447717255455702,0.8647984744193684,0.9891297855820342,44.77117927661373,43.54466739248199,4.465355705410814,240,178,0.12635040283203125,4660,315.8467170879758,0.9640049648324369,0.5870066838273942,79.56609442060086,45.93784685630328,54,120,208.90390216141557,60.217528145196525,7.107725306635783
train_images_1059.png,39395,748.5828278447966,250.75390337821153,200.40835942813627,1.251214727676972,0.8834281792216077,0.9903217697335345,28.5513136184795,36.775336977537044,4.1164271358465,246,200,0.15027999877929688,6344,358.71067811865476,0.9743510981416065,0.6195615082830009,67.10592686002522,42.936977829754355,62,134,187.73325654602135,75.02183493081884,6.209804529934104
train_images_106.png,75421,1034.1219330881977,344.9551998316537,279.2949730387979,1.2350927183813207,0.8862549047912529,0.9912077802602182,29.598427493668872,35.19132465540314,4.2972830594887,334,270,0.2877082824707031,9048,426.19595949289334,0.9724849527085124,0.6259559899712662,62.845711759504866,37.109260539617104,88,144,213.52917071637984,255.42878732451427,8.335654279027791
train_images_1060.png,17880,506.2741699796952,171.65685266314733,132.7717863048608,1.2928713585301017,0.8766088236839377,0.9856127005126509,40.66504474272931,34.3189319666142,4.5799547571519135,170,132,0.068206787109375,2460,224.66904755831212,0.9549689440993789,0.6124328571451281,86.86422764227642,45.55141429963475,40,84,136.6772699539431,70.90617032350517,7.268292653380923
train_images_1061.png,21096,548.9015869776647,185.67459423569318,144.95969628454628,1.2808703811197455,0.8798750602952661,0.9869473684210527,24.582717102768296,30.05563169081124,3.98899994410022,184,144,0.080474853515625,2564,229.91168824543144,0.9520980319346454,0.6095450149449801,48.51482059282371,36.20202588134533,44,84,121.41134897590618,79.7631181945925,8.227769078674847
train_images_1062.png,33496,698.1564209736038,240.5386523436569,177.48387436135823,1.3552703853039343,0.863569586309765,0.9886366990348573,87.84684738476236,54.33240268113241,5.152885971647794,236,176,0.127777099609375,4016,306.88225099390854,0.9512079583135955,0.5358707177181373,88.69596613545816,55.67668107805918,52,118,216.74412790312184,64.54103877780224,8.340637429430684
train_images_1063.png,29901,650.3574311003804,218.30871031202088,174.70754985449284,1.2495664783701503,0.8883648431852771,0.9888877864867547,57.9551520016053,54.30572127125911,4.960327542854488,212,172,0.11406326293945312,4640,324.53910524340097,0.9547325102880658,0.5535970607001748,82.47025862068965,42.70004409724051,60,120,156.26691557324133,73.44558494971477,6.444181020594438
train_images_1064.png,37140,724.097546470558,228.90159636999556,207.46769199487943,1.1033119573264716,0.8901385536167056,0.9896346825121906,26.5078352180937,30.12958314164812,4.071989038106279,220,212,0.1416778564453125,4432,312.0538238691624,0.9576490924805532,0.5719401674861601,90.92080324909747,56.17272381777335,58,114,169.59348844202853,72.74019552999641,8.379963880009107
train_images_1065.png,57586,933.6366517139589,325.87813717457294,226.11890836805648,1.4411803290343763,0.8301775637741804,0.9907780186504249,37.22687806063974,52.00569498904261,4.270831029679953,326,226,0.21967315673828125,6092,339.71067811865476,0.9645345155161494,0.6633631797262856,108.8069599474721,55.39607761435648,72,116,206.43584012151882,250.23477954363037,9.452724869578587
train_images_1066.png,29469,646.3574311003804,218.09272227265777,172.41471230566185,1.2649309719967916,0.8864000468950524,0.989025372533226,59.530455733143306,55.48640232941695,4.9818030627837455,212,170,0.11241531372070312,4616,324.53910524340097,0.9594678860943671,0.5507336276275877,82.84987001733103,42.27273631469728,60,120,157.4422702482175,73.17012403878476,6.384098772998053
