Image,Lesion_Area,Mean_Intensity,Shape_Complexity,Centroid_X,Centroid_Y
train_images_1052.png,447,113.36017897091723,0.18842103605716232,177,105
train_images_1053.png,14896,124.5217508055854,0.3312343686272559,129,425
train_images_1054.png,7362,93.46903015484922,0.2937201911944643,389,151
train_images_1055.png,3322,206.83202889825407,0.29998290627551066,175,129
train_images_1056.png,11076,32.77392560491152,0.21434290942520282,160,223
train_images_1057.png,4952,156.26938610662359,0.2934089753087374,365,272
train_images_1058.png,4940,144.83785425101215,0.27720854219551827,215,153
train_images_1059.png,3035,104.699176276771,0.3135227420978227,374,278
train_images_106.png,6544,57.154951100244496,0.28234277547976405,380,263
train_images_1060.png,6326,104.44783433449257,0.35649664195964137,84,177
train_images_1061.png,3420,138.10555555555555,0.1914843160484973,439,194
train_images_1062.png,1944,52.03960905349794,0.6247591828590833,387,263
train_images_1063.png,1090,55.80091743119266,0.4652422043911007,155,251
train_images_1064.png,21052,102.59053771613148,0.33395168139628995,362,182
train_images_1065.png,760,75.69868421052631,0.2678306094583896,202,292
train_images_1066.png,1480,94.71283783783784,0.2625956354133901,193,333
train_images_1067.png,3060,199.1173202614379,0.48096259346878495,173,132
train_images_1068.png,1827,40.70662287903667,0.40689821939623605,375,279
train_images_1069.png,1415,71.54487632508834,0.3328170710294938,190,301
train_images_107.png,2754,76.26906318082789,0.6078611643023102,331,189
train_images_1070.png,897,95.07803790412486,0.3863143422544343,151,271
train_images_1071.png,2024,110.58547430830039,0.28714925093105065,398,251
train_images_1072.png,15179,63.640226628895185,0.3936241105848935,177,285
train_images_1073.png,1026,95.48635477582846,0.19654785111907142,190,355
train_images_1074.png,2093,123.63115145723842,0.26013571866071417,379,331
train_images_1075.png,529,99.10207939508507,0.5401338673906164,407,235
train_images_1076.png,1542,102.30869001297017,0.1932503368262304,399,330
train_images_1077.png,13969,64.24396878803064,0.3641898746504274,176,284
train_images_1078.png,3762,65.53136629452419,0.5743640720497182,156,380
train_images_1079.png,498,117.9839357429719,0.3390228559989093,292,278
train_images_108.png,621,48.56360708534621,0.5085321842095648,194,296
train_images_1080.png,2670,117.40973782771536,0.18669640452187733,121,193
train_images_1081.png,2131,51.21773815110277,0.8120121651650354,155,334
train_images_1082.png,2446,46.98160261651676,0.6698589319149942,151,289
train_images_1083.png,21951,110.89144002551137,0.3253280846412407,363,187
train_images_1084.png,7504,110.30463752665246,0.492264262636443,387,261
train_images_1085.png,2859,110.01608954179783,0.24868470268820522,98,349
train_images_1086.png,2456,145.02565146579803,0.2024162739234632,359,261
train_images_1087.png,873,100.28064146620848,0.21988890828266575,133,340
train_images_1088.png,18804,166.6380557328228,0.2859206570143175,394,331
train_images_1089.png,1301,30.046887009992314,0.39686985992866736,386,273
train_images_109.png,1329,56.01053423626787,0.3534562192224622,180,320
train_images_1090.png,445,97.03370786516854,0.20360878495372622,299,236
train_images_1091.png,2996,65.83444592790387,0.6224513696200991,139,283
train_images_1092.png,979,49.09090909090909,0.5577100121374069,166,335
train_images_1093.png,1411,52.58610914245216,0.4144442980842004,182,269
train_images_1094.png,6075,61.15604938271605,0.4506398347652245,362,279
train_images_1095.png,7581,55.149320670096294,0.46901900720498396,146,269
train_images_1096.png,1426,126.9586255259467,0.3191085804143367,369,335
train_images_1097.png,300,113.08333333333333,0.34874700312035406,224,303
train_images_1098.png,1371,119.68927789934355,0.34579508273620435,378,144
train_images_1099.png,1103,40.61740707162285,0.385627326007508,378,274
train_images_11.png,6033,66.79280623238853,0.39639378369272327,383,263
train_images_110.png,2338,59.68049615055603,0.521583371885207,142,284
train_images_1100.png,1101,15.811080835603997,0.6464144508697514,362,253
train_images_1101.png,5078,32.00019692792438,0.5389839645809006,141,195
train_images_1102.png,4629,103.67077122488658,0.2723735132233051,404,232
train_images_1103.png,1017,49.749262536873154,0.6219126667636397,154,245
train_images_1104.png,635,44.07244094488189,0.6397160193067587,407,309
train_images_1105.png,2285,117.60350109409191,0.3867952675643435,360,335
train_images_1106.png,2637,99.97269624573379,0.35865545345234845,432,291
train_images_1107.png,1363,39.62068965517241,0.617123152496855,110,217
train_images_1108.png,3317,52.357250527585165,0.5623870247197608,138,247
train_images_1109.png,2905,182.8134251290878,0.5931030708463769,175,128
train_images_111.png,556,102.75719424460432,0.34513274813217315,196,356
train_images_1110.png,1986,114.20443101711984,0.3743063938798231,167,350
train_images_1111.png,9282,146.98200818789053,0.4310747534471402,198,358
train_images_1112.png,1491,52.62105969148222,0.7432664109263629,395,306
train_images_1113.png,3738,49.72712680577849,0.7030713033708745,113,288
train_images_1114.png,6085,41.4847986852917,0.18724278511463166,154,258
train_images_1115.png,2099,104.43544545021439,0.2896488172837313,384,362
train_images_1116.png,1389,120.09575233981282,0.5438481034833041,393,367
train_images_1117.png,61600,132.33693181818182,0.11179775579344721,111,295
train_images_1118.png,704,53.82386363636363,0.2514251827051913,150,285
train_images_1119.png,1344,36.07738095238095,0.657545242651604,163,293
train_images_112.png,744,109.63575268817205,0.48691424018071516,354,349
train_images_1120.png,4139,182.6124667794153,0.4480947209596042,175,133
train_images_1121.png,1784,118.8817264573991,0.15063651435066774,155,324
train_images_1122.png,5021,55.366261700856406,0.36536347453004336,355,279
train_images_1123.png,3825,188.16235294117647,0.4366086516316989,176,132
train_images_1124.png,5825,98.2274678111588,0.3086707648940399,402,230
train_images_1125.png,3257,115.25360761436905,0.12773415934728205,429,309
train_images_1126.png,458,102.21615720524018,0.4944120910402892,166,151
train_images_1127.png,2839,103.26241634378302,0.31542283266710025,330,321
train_images_1128.png,335,98.90746268656716,0.6821359466893501,374,359
train_images_1129.png,419,101.05966587112172,0.2028590844411395,273,279
train_images_113.png,4025,111.11031055900621,0.5369875640968131,365,143
train_images_1130.png,18712,83.6675929884566,0.2578162970748786,165,198
train_images_1131.png,4286,106.8322445170322,0.28234817856007566,422,234
train_images_1132.png,1655,18.83021148036254,0.754915917598542,164,279
train_images_1133.png,473,111.28329809725159,0.08550455141952258,385,347
train_images_1134.png,1097,40.77848678213309,0.4746329380558333,379,273
train_images_1135.png,16552,24.15611406476559,0.4096736348028333,176,283
train_images_1136.png,631,41.14896988906498,0.6861762982216385,158,280
train_images_1137.png,342,103.58771929824562,0.1703158360994974,315,375
train_images_1138.png,100,33.72,0.757708629363831,214,243
train_images_1139.png,11057,73.13267613276658,0.6746290097831766,377,161
train_images_114.png,4371,88.48066803935026,0.41450990343120336,191,154
train_images_1140.png,765,109.21437908496732,0.2119721854526711,146,342
train_images_1141.png,2979,49.67002349781806,0.3047320246229842,315,264
train_images_1142.png,111,116.97297297297297,0.5645274545353705,292,360
train_images_1143.png,2784,46.036637931034484,0.5866830058391199,168,178
train_images_1144.png,4423,52.13904589645038,0.5388995828500769,183,270
train_images_1145.png,3801,109.53564851354906,0.18410877591465838,141,238
train_images_1146.png,1438,115.71210013908205,0.8120944684664716,135,186
train_images_1147.png,28,64.28571428571429,0.42253445557471503,203,325
train_images_1148.png,1316,123.41261398176292,0.8185185737300338,132,182
train_images_1149.png,1150,113.28521739130434,0.11446202789843528,376,372
train_images_115.png,155,96.03225806451613,0.2780670375673394,194,215
train_images_1150.png,2210,51.985067873303166,0.7394577611474296,159,335
train_images_1151.png,278,96.64388489208633,0.11180119932618944,189,316
train_images_1152.png,1496,48.098262032085564,0.44466725928586437,182,320
train_images_1153.png,1833,51.43807965084561,0.3276672532852458,364,275
train_images_1154.png,129,95.02325581395348,0.2774395646312862,410,345
train_images_1155.png,845,60.20828402366864,0.6407287746835563,373,345
train_images_1156.png,187,100.86096256684492,0.276568191273328,371,318
train_images_1157.png,14462,86.44751763241598,0.3169401148220781,134,252
train_images_1158.png,1240,155.2258064516129,0.4490897663257681,179,124
train_images_1159.png,1581,164.99810246679317,0.465722502546176,180,126
train_images_116.png,20612,110.66102270522026,0.29059723015400957,369,173
train_images_1160.png,3607,110.53812032159689,0.2721217765525496,430,305
train_images_1161.png,2347,122.2190029825309,0.14204902584011,430,315
train_images_1162.png,4640,56.20840517241379,0.36354890768508946,135,251
train_images_1163.png,4813,62.661126116767086,0.2614849372337259,381,269
train_images_1164.png,6632,100.69496381182147,0.2553699295152965,149,370
train_images_1165.png,21,103.95238095238095,0.7853980406790044,297,310
train_images_1166.png,1257,116.43277645186953,0.10949098527178305,396,355
train_images_1167.png,1082,77.38817005545286,0.3031752385693546,195,301
train_images_1168.png,185,47.36756756756757,0.5644861778108518,147,287
train_images_1169.png,161,21.70807453416149,0.8387375900272812,364,57
train_images_117.png,1245,35.13253012048193,0.4212881508413664,369,292
train_images_1170.png,72,62.708333333333336,0.8481962120291076,305,275
train_images_1171.png,2270,62.9806167400881,0.33260253446867427,204,284
train_images_1172.png,767,39.65971316818774,0.4260028948187982,194,263
train_images_1173.png,907,31.958103638368247,0.6231868883780073,366,297
train_images_1174.png,2505,56.70259481037924,0.6192291290759642,145,288
train_images_1175.png,4256,59.327302631578945,0.4565363564414419,358,280
train_images_1176.png,6176,54.72733160621762,0.3663546526815414,185,268
train_images_1177.png,2525,54.21940594059406,0.8281183312662619,105,247
train_images_1178.png,93,111.0,0.4196425441479552,334,296
train_images_1179.png,1982,44.373360242179615,0.7716360284677405,163,290
train_images_118.png,377,107.49602122015915,0.22889046400985222,192,370
train_images_1180.png,414,53.727053140096615,0.5007828270227446,188,266
train_images_1181.png,2539,108.3111461205199,0.06747471351180631,407,315
train_images_1182.png,3491,57.92953308507591,0.678008519141874,115,289
train_images_1183.png,750,70.54266666666666,0.2442398574468491,197,298
train_images_1184.png,3046,32.84274458305975,0.22503595167870835,405,245
train_images_1185.png,10824,108.75129342202513,0.12155429507443492,199,315
train_images_1186.png,348,61.69252873563219,0.8249805847469696,120,206
train_images_1187.png,51,27.235294117647058,0.8690194802037161,79,193
train_images_1188.png,19513,125.34110592938042,0.1857818000274822,405,261
train_images_1189.png,1889,36.3001588141874,0.6513321853800639,369,284
train_images_119.png,7727,59.49294680988741,0.3608047102076213,161,284
train_images_1190.png,392,106.89285714285714,0.18400603265443113,81,296
train_images_1191.png,1607,54.5948973242066,0.32518694022926703,369,298
train_images_1192.png,538,104.35687732342008,0.1702453770093683,69,308
train_images_1193.png,17398,106.84986780089666,0.3139343283521315,368,186
train_images_1194.png,5658,44.03534817956875,0.440533030477516,171,273
train_images_1195.png,2105,49.191923990498815,0.6984629298543469,130,254
train_images_1196.png,754,104.5026525198939,0.2024436101947431,286,302
train_images_1197.png,751,109.12250332889481,0.3245649441813334,228,232
train_images_1198.png,13756,67.78082291363769,0.6069976933190805,369,281
train_images_1199.png,249,106.10441767068274,0.623044156736017,229,218
train_images_12.png,781,31.653008962868117,0.350112485041618,377,293
train_images_120.png,20780,107.3771896053898,0.12039438743755093,355,191
train_images_1200.png,53,42.094339622641506,0.9130204665431448,143,229
train_images_1201.png,75,94.4,0.6217751065468168,149,195
train_images_1202.png,1034,39.898452611218566,0.43027565113770083,375,273
train_images_1203.png,1297,73.20046260601387,0.3537059239384767,190,305
train_images_1204.png,1039,31.56977863330125,0.40088094728480306,387,272
train_images_1205.png,4623,74.88816785637032,0.6347997093188098,417,414
train_images_1206.png,877,105.9806157354618,0.46763818827265485,109,321
train_images_1207.png,4037,182.13202873420857,0.5410506963260137,174,134
train_images_1208.png,740,120.43378378378378,0.21378131094277045,98,378
train_images_1209.png,2694,43.08685968819599,0.17846338247427207,154,255
train_images_121.png,2843,58.918396060499475,0.5981326668761848,420,269
train_images_1210.png,4440,61.38536036036036,0.35597495140354324,186,284
train_images_1211.png,1906,49.76600209863589,0.3446470836454322,205,287
train_images_1212.png,368,118.7961956521739,0.29954881130681443,355,246
train_images_1213.png,24996,133.30608897423588,0.2567725618867779,412,250
train_images_1214.png,2852,187.8537868162693,0.4755207114092275,175,130
train_images_1215.png,5863,56.37711069418386,0.44780530554336834,163,274
train_images_1216.png,1021,35.16552399608227,0.44520716961670087,372,292
train_images_1217.png,1946,54.714799588900306,0.7904762707324604,157,335
train_images_1218.png,1099,41.11464968152866,0.38480286199300534,113,217
train_images_1219.png,4578,63.10812581913499,0.383409796666723,385,270
train_images_122.png,6281,50.90861327814042,0.41829411793429694,383,264
train_images_1220.png,2146,51.57455731593662,0.783110909104466,155,333
train_images_1221.png,731,115.00273597811217,0.4570353185601276,105,155
train_images_1222.png,791,130.70670037926675,0.23981812404267966,345,341
train_images_1223.png,2457,118.68457468457468,0.20604920703313137,158,351
train_images_1224.png,57,103.52631578947368,0.5947442919458915,105,300
train_images_1225.png,911,48.212952799121844,0.5674062782023894,150,245
train_images_1226.png,475,103.41894736842106,0.23442241997919988,385,341
train_images_1227.png,1157,116.70700086430423,0.1887059713826504,328,348
train_images_1228.png,734,97.76566757493188,0.25251102606665476,391,247
train_images_1229.png,1013,56.76900296150049,0.6368864635912609,374,343
train_images_123.png,208,91.86057692307692,0.6967772637895242,407,234
train_images_1230.png,3202,52.97314178638351,0.7587706392166637,424,271
train_images_1231.png,338,117.77514792899409,0.3364618236883745,410,178
train_images_1232.png,5375,106.55237209302325,0.22455148150005608,428,281
train_images_1233.png,3613,27.40603376695267,0.702621432860998,186,123
train_images_1234.png,4102,184.14651389566066,0.5559102005581812,174,133
train_images_1235.png,746,97.85120643431635,0.21464480149306778,113,285
train_images_1236.png,11058,100.31416169289203,0.5140272924673452,357,176
train_images_1237.png,1226,71.6141924959217,0.32657898154556564,195,303
train_images_1238.png,5232,62.21177370030581,0.23526853434056055,385,262
train_images_1239.png,14001,122.72823369759303,0.39789371178123417,387,332
train_images_124.png,1705,139.08152492668623,0.4553513312005861,179,127
train_images_1240.png,4491,115.73680694722779,0.599799208075985,372,143
train_images_1241.png,125,26.24,0.8853608085912438,361,54
train_images_1242.png,11548,136.72748527883616,0.27012077850594224,440,289
train_images_1243.png,5338,107.23679280629449,0.29669420597553176,379,162
train_images_1244.png,1087,106.96780128794848,0.3775105201282668,397,337
train_images_1245.png,3647,92.03427474636688,0.36805090523937506,312,170
train_images_1246.png,1682,64.05172413793103,0.30193894780240665,188,303
train_images_1247.png,298,120.45973154362416,0.20880052302532653,233,298
train_images_1248.png,26663,95.92476465514008,0.2627275523836899,163,199
train_images_1249.png,740,52.88243243243243,0.774327079796308,223,353
train_images_125.png,2295,110.27494553376906,0.20729922726349553,118,342
train_images_1250.png,14068,60.109397213534265,0.25319838137435563,173,280
train_images_1251.png,1052,141.10551330798478,0.7562246088991169,145,295
train_images_1252.png,829,99.6248492159228,0.15673861613920312,126,362
train_images_1253.png,141,100.74468085106383,0.5275615066936935,360,346
train_images_1254.png,3044,46.84329829172142,0.5911620754274453,140,245
train_images_1255.png,1022,50.090998043052835,0.708308344355656,167,333
train_images_1256.png,156,46.5,0.7632435430458036,333,287
train_images_1257.png,4770,56.78658280922432,0.3832177139496307,136,252
train_images_1258.png,8379,104.25981620718463,0.2205432380533305,181,152
train_images_1259.png,223,27.928251121076233,0.6967497824190119,151,230
train_images_126.png,799,123.19774718397997,0.2223041169567625,177,121
train_images_1260.png,2970,51.205387205387204,0.35479782858063963,183,171
train_images_1261.png,6389,35.23759586789795,0.30123574563722333,162,262
train_images_1262.png,1786,55.79507278835386,0.6083081326944078,390,260
train_images_1263.png,859,40.63096623981374,0.753366088021815,162,281
train_images_1264.png,3430,121.19795918367348,0.6554802953517401,170,386
train_images_1265.png,3908,51.19063459570113,0.806859555388851,111,288
train_images_1266.png,4280,57.763084112149535,0.6755650369291221,156,378
train_images_1267.png,2164,50.11321626617375,0.7052906370958427,159,333
train_images_1268.png,873,41.200458190148915,0.6577095955792504,195,261
train_images_1269.png,26495,106.91262502358936,0.4876828278233124,376,165
train_images_127.png,7167,60.17120133947258,0.5536009741603539,382,253
train_images_1270.png,15853,64.83056834668517,0.49458419399885883,375,275
train_images_1271.png,226,91.57964601769912,0.6294321263323002,131,396
train_images_1272.png,1419,113.092318534179,0.4826042131682713,214,305
train_images_1273.png,1230,103.53089430894309,0.30996432576001964,385,319
train_images_1274.png,220,105.19545454545455,0.5484468627201287,143,337
train_images_1275.png,6203,58.45881025310334,0.27682571933626676,387,259
train_images_1276.png,13831,150.60096883811727,0.1252821178702919,144,289
train_images_1277.png,318,116.19182389937107,0.507187741747218,174,189
train_images_1278.png,331,114.06948640483384,0.07738916163197956,136,364
train_images_1279.png,265,146.67169811320755,0.8229601284406194,144,293
train_images_128.png,424,123.81603773584905,0.24245650843557204,112,296
train_images_1280.png,1720,50.98197674418605,0.41073000013478705,360,277
train_images_1281.png,2798,104.38527519656898,0.408552025836779,363,361
train_images_1282.png,5325,63.904600938967135,0.4823013281805308,372,285
train_images_1283.png,650,99.35384615384615,0.2726910946710376,123,313
train_images_1284.png,1139,90.52326602282704,0.3739638814474378,73,244
train_images_1285.png,1273,52.07462686567164,0.7341302119687455,371,347
train_images_1286.png,2408,50.8359634551495,0.6280105412873362,150,292
train_images_1287.png,1505,104.3687707641196,0.09090000092542663,379,333
train_images_1288.png,5030,57.98926441351889,0.26295148820164244,382,268
train_images_1289.png,446,123.04484304932735,0.26459357067029193,156,336
train_images_129.png,15067,113.53481117674387,0.31947502063700145,389,168
train_images_1290.png,1467,56.07839127471029,0.3798630798105524,179,319
train_images_1291.png,4050,115.97358024691358,0.6122098932402184,372,144
train_images_1292.png,3003,67.54745254745255,0.4006622585302911,382,268
train_images_1293.png,6830,61.30424597364568,0.2844915844850941,377,265
train_images_1294.png,4022,113.39955246146197,0.137677612877374,393,345
train_images_1295.png,332,98.8855421686747,0.25712889130317057,219,367
train_images_1296.png,63,33.84126984126984,0.888322885250479,362,61
train_images_1297.png,70,34.57142857142857,0.8189480667867245,79,192
train_images_1298.png,31137,218.7756688184475,0.5513835734037964,148,285
train_images_1299.png,1389,44.43196544276458,0.2821146390348497,208,288
train_images_13.png,5337,56.25145212666292,0.2711416695281613,387,264
train_images_130.png,2344,106.66766211604096,0.1550822823885166,188,353
train_images_1300.png,1805,102.00221606648199,0.2582379681255627,143,233
train_images_1301.png,13662,89.95615576050359,0.3858252499819719,131,253
train_images_1302.png,4319,86.70942347765687,0.692217891490571,196,148
train_images_1303.png,1681,55.61986912552052,0.6854527146330069,390,261
train_images_1304.png,598,99.45317725752508,0.2854254232347706,303,335
train_images_1305.png,22454,117.45372762091387,0.21918178716754186,371,171
train_images_1306.png,6246,138.80179314761446,0.37555055542201604,215,164
train_images_1307.png,2527,48.069252077562325,0.6708178548930231,153,291
train_images_1308.png,836,41.57177033492823,0.7007885043163858,169,332
train_images_1309.png,224,106.79910714285714,0.09385628180368792,239,306
train_images_131.png,4311,56.26884713523545,0.39240758798579606,126,242
train_images_1310.png,5362,140.29671764267064,0.292084898735737,213,157
train_images_1311.png,2602,114.62298232129132,0.12961037803549516,141,350
train_images_1312.png,712,98.36376404494382,0.2855697683940847,195,238
train_images_1313.png,4022,190.68672302337146,0.6752169169874906,173,136
train_images_1314.png,906,31.421633554083886,0.5061116383940126,173,141
train_images_1315.png,3103,97.65517241379311,0.2738156845674204,184,141
train_images_1316.png,3257,92.39299969296898,0.4733479574053701,308,174
train_images_1317.png,309,65.80906148867314,0.1289992623198569,197,300
train_images_1318.png,188,46.45744680851064,0.8767090280632042,366,300
train_images_1319.png,2057,136.32280019445795,0.306393631923157,193,235
train_images_132.png,25871,93.60647056549804,0.4311455421164769,153,224
train_images_1320.png,8994,110.54614187235936,0.46897744908282313,343,177
train_images_1321.png,1939,105.53739040742651,0.2971156444615,121,381
train_images_1322.png,3446,33.874056877539175,0.5201587314875782,139,203
train_images_1323.png,48,102.0,0.6863827476664802,310,294
train_images_1324.png,199,112.93969849246231,0.13696502078248554,355,342
train_images_1325.png,62,36.596774193548384,0.8316504504369465,79,192
train_images_1326.png,10541,32.3376340005692,0.21127726206194344,158,222
train_images_1327.png,5667,57.52532203988001,0.4498945800792875,360,279
train_images_1328.png,2134,59.209934395501406,0.5653828519832217,144,329
train_images_1329.png,400,117.9725,0.2908956342348532,176,381
train_images_133.png,3672,65.40168845315904,0.5145099843258206,146,260
train_images_1330.png,7566,108.2745175786413,0.16744700568373416,380,192
train_images_1331.png,3897,183.09699769053117,0.5237604086172425,173,133
train_images_1332.png,6772,58.16937389249853,0.3360202444386175,149,274
train_images_1333.png,198,65.56060606060606,0.5354997988075844,336,272
train_images_1334.png,13550,117.33291512915129,0.324278527518434,388,168
train_images_1335.png,3506,54.88990302338848,0.3871928427214439,142,259
train_images_1336.png,523,137.61567877629062,0.47862986239923816,185,122
train_images_1337.png,4032,28.379464285714285,0.5313364438602592,187,125
train_images_1338.png,337,102.64391691394658,0.5407870530497737,173,385
train_images_1339.png,21663,160.1067719152472,0.1715621910205099,362,230
train_images_134.png,389,107.72236503856041,0.24333597650394517,173,383
train_images_1340.png,152,104.34210526315789,0.4171634922330002,392,388
train_images_1341.png,47,85.55319148936171,0.6863827476664802,287,300
train_images_1342.png,1526,95.26474442988204,0.1957278541802322,359,361
train_images_1343.png,1089,57.870523415977964,0.5917093010629858,218,350
train_images_1344.png,277,37.328519855595665,0.6319456743875481,152,232
train_images_1345.png,2877,68.91032325338895,0.3401099129248055,196,286
train_images_1346.png,2593,58.8735055919784,0.46384695473369486,384,267
train_images_1347.png,3155,63.34104595879556,0.5216643766217713,136,280
train_images_1348.png,5721,43.810347841286486,0.2800185278668267,168,270
train_images_1349.png,7936,60.538180443548384,0.43576514449439674,166,271
train_images_135.png,925,122.82054054054053,0.32018580912446504,223,299
train_images_1350.png,3252,93.64145141451415,0.4396567952197858,308,170
train_images_1351.png,11740,144.95630323679728,0.3084191767591888,172,171
train_images_1352.png,771,118.39948119325551,0.5469631116168635,115,176
train_images_1353.png,139,36.719424460431654,0.7284465015662981,173,253
train_images_1354.png,951,116.17350157728707,0.18880244177938102,392,227
train_images_1355.png,9219,91.2001301659616,0.11349733957698593,401,333
train_images_1356.png,273,31.417582417582416,0.745200981805204,336,240
train_images_1357.png,831,38.30084235860409,0.21973213459286897,218,279
train_images_1358.png,2855,204.45744308231173,0.378221942935871,177,128
train_images_1359.png,2152,63.155204460966544,0.6826105923520407,145,291
train_images_136.png,3959,31.616569840868905,0.4711472103208979,186,142
train_images_1360.png,3660,106.54098360655738,0.14395685528464822,143,290
train_images_1361.png,417,111.22302158273381,0.321566862752282,321,303
train_images_1362.png,131,107.44274809160305,0.3488361162973839,372,348
train_images_1363.png,2525,102.70178217821783,0.1503764355354392,403,301
train_images_1364.png,148,104.45270270270271,0.2064752938707709,425,258
train_images_1365.png,131,105.2442748091603,0.2787405295662101,305,327
train_images_1366.png,4465,56.45912653975364,0.39309072057797745,184,272
train_images_1367.png,763,106.25950196592399,0.1955867345278061,401,266
train_images_1368.png,3382,104.7146658781786,0.6052343220023821,307,238
train_images_1369.png,3758,113.13171899946781,0.12037796315021991,379,203
train_images_137.png,392,136.18112244897958,0.49511370037389596,187,234
train_images_1370.png,2514,60.52187748607796,0.5559465353497386,145,292
train_images_1371.png,5776,62.22420360110803,0.4711560539938811,374,283
train_images_1372.png,775,31.921290322580646,0.2077772493115231,219,278
train_images_1373.png,6518,93.45228597729364,0.21923194445337738,90,173
train_images_1374.png,644,64.53571428571429,0.7374228577157736,370,245
train_images_1375.png,267,112.37078651685393,0.14307111190793023,343,366
train_images_1376.png,1770,45.87062146892655,0.5457513467529237,174,279
train_images_1377.png,378,106.69047619047619,0.5405285139651071,279,354
train_images_1378.png,4036,103.12239841427156,0.1931100848675307,104,270
train_images_1379.png,5780,61.67439446366782,0.34614115105552673,331,279
train_images_138.png,805,105.5664596273292,0.23194415493147902,402,189
train_images_1380.png,4364,174.9640238313474,0.4509417815415724,173,138
train_images_1381.png,2801,69.2327740092824,0.6698386113622705,141,282
train_images_1382.png,912,101.53618421052632,0.40284188972012713,409,362
train_images_1383.png,3149,64.45284217211814,0.5949668483689636,142,282
